,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,exo_quadld_u1,exo_quadld_u2
951,K01563,5219234,K01563.01,Kepler-305 b,CONFIRMED,5.48711079,1.153E-05,-1.153E-05,2455189.077,0.0015,-0.0015,0.7611,0.1116,-0.5329,2.9031,0.0661,-0.0661,,,,1584.3,34.1,-34.1,0.039932,0.000489,-0.003783,0.68028,1.41768,-0.12202,3.5,0.87,-0.35,0.0557,,,855,,,126.43,104.81,-35.97,10.27,4.3,-4.3,40.951843,51.1,4,,5106,207,-157,4.511,0.071,-0.265,-0.08,0.32,-0.26,0.803,0.2,-0.08,0.763,0.131,-0.059,,,,stellar_q1_q16,15.812,14.25,13.737,13.702,False,5080,60,-60,4.568,0.1,-0.1,0.091,0.04,-0.04,2,1,-1,5081,63,-63,4.544,0.041,-0.045,0.086,0.042,-0.042,0.808,0.0385505590102,-0.0323287116972,0.833,0.0317262604163,-0.0300425631397,7.76247116629,5.1785334736,-5.13000537789,9.89,0.221967992919,-0.469637264209,1.127,0.049,-0.053,3.51672974683,0.336849633173,-0.336849633173,0.057320353257,0.000962423549779,-0.000962423549779,119.035357143,19.9948991991,-19.9948991991,841.748828207,35.2674615867,-35.2674615867,0.5550780800,0.1634355100
952,K01563,5219234,K01563.02,Kepler-305 c,CONFIRMED,8.29087418,3.091E-05,-3.091E-05,2455192.633,0.00276,-0.00276,0.8981,0.0023,-0.6372,3.414,0.168,-0.168,,,,1176.5,40.1,-40.1,0.038122,2.6E-05,-0.006853,0.25148,2.01537,-0.15202,3.34,0.84,-0.33,0.0733,,,745,,,73.01,60.51,-20.78,9.7,4.6,-4.6,28.309391,56.6,4,,5106,207,-157,4.511,0.071,-0.265,-0.08,0.32,-0.26,0.803,0.2,-0.08,0.763,0.131,-0.059,,,,stellar_q1_q16,15.812,14.25,13.737,13.702,False,5080,60,-60,4.568,0.1,-0.1,0.091,0.04,-0.04,2,1,-1,5081,63,-63,4.544,0.041,-0.045,0.086,0.042,-0.042,0.808,0.0385505590102,-0.0323287116972,0.833,0.0317262604163,-0.0300425631397,7.76247116629,5.1785334736,-5.13000537789,9.89,0.221967992919,-0.469637264209,1.127,0.049,-0.053,3.35416216042,0.406485808624,-0.406485808624,0.0754714029705,0.00124998108091,-0.00124998108091,68.5968248782,11.5883537191,-11.5883537191,733.39767634,30.9211437177,-30.9211437177,0.5550780800,0.1634355100
953,K01563,5219234,K01563.03,,NOT DISPOSITIONED,3.20539833,1.61E-05,-1.61E-05,2455187.63,0.0038,-0.0038,0.1124,0.3679,-0.1123,2.162,0.109,-0.109,,,,542.8,31.7,-31.7,0.020829,0.001253,-0.000609,2.80556,0.40641,-1.16266,1.83,0.45,-0.19,0.0389,,,1023,,,259.22,214.88,-73.76,11.51,1.7,-1.7,16.49733,19.5,4,,5106,207,-157,4.511,0.071,-0.265,-0.08,0.32,-0.26,0.803,0.2,-0.08,0.763,0.131,-0.059,,,,stellar_q1_q16,15.812,14.25,13.737,13.702,False,5080,60,-60,4.568,0.1,-0.1,0.091,0.04,-0.04,2,1,-1,5081,63,-63,4.544,0.041,-0.045,0.086,0.042,-0.042,0.808,0.0385505590102,-0.0323287116972,0.833,0.0317262604163,-0.0300425631397,7.76247116629,5.1785334736,-5.13000537789,9.89,0.221967992919,-0.469637264209,1.127,0.049,-0.053,1.83464259258,0.169918253756,-0.169918253756,0.0400429496206,0.0006696877516,-0.0006696877516,243.140173967,41.9067331363,-41.9067331363,1006.30054237,43.2181938249,-43.2181938249,0.5550780800,0.1634355100
954,K01563,5219234,K01563.04,Kepler-305 d,CONFIRMED,16.73865956,8.361E-05,-8.361E-05,2455192.418,0.00329,-0.00329,0.0376,0.4103,-0.0376,2.417,0.114,-0.114,,,,1176.8,66.4,-66.4,0.030609,0.001823,-0.0009,10.92546,0.93629,-5.10702,2.68,0.67,-0.26,0.1171,,,590,,,28.61,23.71,-8.14,54.49,4.7,-4.7,14.7232275,16.3,4,,5106,207,-157,4.511,0.071,-0.265,-0.08,0.32,-0.26,0.803,0.2,-0.08,0.763,0.131,-0.059,,,,stellar_q1_q16,15.812,14.25,13.737,13.702,False,5080,60,-60,4.568,0.1,-0.1,0.091,0.04,-0.04,2,1,-1,5081,63,-63,4.544,0.041,-0.045,0.086,0.042,-0.042,0.808,0.0385505590102,-0.0323287116972,0.833,0.0317262604163,-0.0300425631397,7.76247116629,5.1785334736,-5.13000537789,9.89,0.221967992919,-0.469637264209,1.127,0.049,-0.053,2.69941977468,0.247718171702,-0.247718171702,0.120523231963,0.00200448672806,-0.00200448672806,26.8587955845,4.59741734744,-4.59741734744,580.14313781,24.7163059872,-24.7163059872,0.5550780800,0.1634355100
955,K01567,5438099,K01567.01,Kepler-306 c,CONFIRMED,7.2402285,1.637E-05,-1.637E-05,2455188.013,0.00172,-0.00172,0.1135,0.3335,-0.1133,2.8865,0.0518,-0.0518,,,,966.8,21.5,-21.5,0.027795,0.00092,-0.000474,2.71033,0.17089,-0.83638,2.58,0.8,-0.21,0.07,,,803,,,98.13,98.28,-24.97,19.58,1.2,-1.2,38.89359,48.5,4,,5219,209,-160,4.519,0.049,-0.201,0.16,0.22,-0.24,0.851,0.262,-0.069,0.871,0.084,-0.072,,,,stellar_q1_q16,15.565,14.084,13.607,13.503,False,4908.1,60,-60,4.425,0.1,-0.1,-0.129,0.04,-0.04,2.2,1,-1,4919,64,-65,4.568,0.039,-0.028,-0.117,0.042,-0.042,0.744,0.0290932019551,-0.0282385268738,0.75,0.0283019433962,-0.0242074368738,10.4712854805,3.49319559395,-5.88779671663,10.02,0.125024801785,-0.358803828957,1.37,0.058,-0.057,2.25503329267,0.189748104376,-0.189748104376,0.0665687234824,0.0011065233492,-0.0011065233492,64.992504111,11.2013755711,-11.2013755711,723.567986448,31.0395898109,-31.0395898109,0.5761943500,0.1464418400
956,K01567,5438099,K01567.02,Kepler-306 b,CONFIRMED,4.64621076,1.637E-05,-1.637E-05,2455187.589,0.00237,-0.00237,0.1602,0.293,-0.1602,2.3526,0.0733,-0.0733,,,,475.9,19.4,-19.4,0.019546,0.000791,-0.000577,3.07953,0.35456,-1.05788,1.82,0.56,-0.15,0.0521,,,930,,,177.15,177.4,-45.08,15.2,1.8,-1.8,23.026636,27.5,4,,5219,209,-160,4.519,0.049,-0.201,0.16,0.22,-0.24,0.851,0.262,-0.069,0.871,0.084,-0.072,,,,stellar_q1_q16,15.565,14.084,13.607,13.503,False,4908.1,60,-60,4.425,0.1,-0.1,-0.129,0.04,-0.04,2.2,1,-1,4919,64,-65,4.568,0.039,-0.028,-0.117,0.042,-0.042,0.744,0.0290932019551,-0.0282385268738,0.75,0.0283019433962,-0.0242074368738,10.4712854805,3.49319559395,-5.88779671663,10.02,0.125024801785,-0.358803828957,1.37,0.058,-0.057,1.58813021433,0.137787045387,-0.137787045387,0.0495240675723,0.000823008221048,-0.000823008221048,117.644383486,20.2008466837,-20.2008466837,839.27894029,35.888681463,-35.888681463,0.5761943500,0.1464418400
957,K01567,5438099,K01567.03,Kepler-306 d,CONFIRMED,17.32668599,6.979E-05,-6.979E-05,2455193.509,0.00319,-0.00319,0.4769,0.0378,-0.4455,4.2073,0.0998,-0.0998,,,,894.8,26.9,-26.9,0.027607,0.000229,-0.001446,1.48104,0.82245,-0.13802,2.57,0.79,-0.21,0.1253,,,600,,,30.63,30.67,-7.8,28.64,8,-8,29.278364,37.4,4,,5219,209,-160,4.519,0.049,-0.201,0.16,0.22,-0.24,0.851,0.262,-0.069,0.871,0.084,-0.072,,,,stellar_q1_q16,15.565,14.084,13.607,13.503,False,4908.1,60,-60,4.425,0.1,-0.1,-0.129,0.04,-0.04,2.2,1,-1,4919,64,-65,4.568,0.039,-0.028,-0.117,0.042,-0.042,0.744,0.0290932019551,-0.0282385268738,0.75,0.0283019433962,-0.0242074368738,10.4712854805,3.49319559395,-5.88779671663,10.02,0.125024801785,-0.358803828957,1.37,0.058,-0.057,2.23884182531,0.191761360436,-0.191761360436,0.119058179556,0.00200807488154,-0.00200807488154,20.2673849361,3.48638113963,-3.48638113963,540.708199066,23.136761568,-23.136761568,0.5761943500,0.1464418400
958,K01567,5438099,K01567.04,Kepler-306 e,CONFIRMED,44.8412214,0.0002879,-0.0002879,2455192.872,0.00431,-0.00431,0.0492,0.3886,-0.049,5.513,0.14,-0.14,,,,1092.1,40.2,-40.2,0.029471,0.001078,-0.000916,2.45486,0.28653,-0.71999,2.74,0.84,-0.22,0.2362,,,437,,,8.62,8.63,-2.19,63.9,7.5,-7.5,22.80701,27.2,4,,5219,209,-160,4.519,0.049,-0.201,0.16,0.22,-0.24,0.851,0.262,-0.069,0.871,0.084,-0.072,,,,stellar_q1_q16,15.565,14.084,13.607,13.503,False,4908.1,60,-60,4.425,0.1,-0.1,-0.129,0.04,-0.04,2.2,1,-1,4919,64,-65,4.568,0.039,-0.028,-0.117,0.042,-0.042,0.744,0.0290932019551,-0.0282385268738,0.75,0.0283019433962,-0.0242074368738,10.4712854805,3.49319559395,-5.88779671663,10.02,0.125024801785,-0.358803828957,1.37,0.058,-0.057,2.38937524376,0.207921839218,-0.207921839218,0.224436893861,0.00372190039074,-0.00372190039074,5.71798419412,0.975912430412,-0.975912430412,394.070807448,16.7698297047,-16.7698297047,0.5761943500,0.1464418400
964,K01589,5301750,K01589.01,Kepler-84 b,CONFIRMED,8.72585936,3.188E-05,-3.188E-05,2454971.767,0.0031,-0.0031,0.937,0.0049,-0.6473,4.724,0.173,-0.173,,,,472.3,13.5,-13.5,0.024664,0.000716,-0.004126,0.05182,0.8547,-0.00338,2.75,1.11,-0.31,0.0831,,,932,,,178.73,211.19,-55.39,5.93,3,-3,30.98369,37.1,5,,6028,161,-196,4.421,0.072,-0.276,-0.14,0.24,-0.3,1.022,0.41,-0.115,1.005,0.162,-0.118,,,,stellar_q1_q16,14.764,13.583,13.234,13.193,False,6026.4,60,-60,4.563,0.1,-0.1,-0.111,0.04,-0.04,4.5,1,-1,6017,64,-63,4.455,0.037,-0.06,-0.106,0.042,-0.042,1.005,0.0709084621184,-0.048373649852,1.045,0.035746468357,-0.035746468357,2.08929613085,1.90327780636,-1.38075880189,9.32,0.281252967447,-0.469637264213,1.038,0.056,-0.069,2.69915515174,0.342596398969,-0.342596398969,0.0842225447282,0.00140180014224,-0.00140180014224,168.996549598,28.5970153303,-28.5970153303,918.825385362,38.7911738315,-38.7911738315,0.3481904800,0.2901186900
965,K01589,5301750,K01589.02,Kepler-84 c,CONFIRMED,12.88296485,7.37E-05,-7.37E-05,2454968.183,0.00492,-0.00492,0.9611,0.0298,-0.2431,5.661,0.539,-0.539,,,,491.6,19.3,-19.3,0.026338,0.001399,-0.004877,0.02901,0.37678,-0.01767,2.94,1.18,-0.33,0.1078,,,819,,,106.21,125.5,-32.92,6.34,3.2,-3.2,27.51338,41.1,5,,6028,161,-196,4.421,0.072,-0.276,-0.14,0.24,-0.3,1.022,0.41,-0.115,1.005,0.162,-0.118,,,,stellar_q1_q16,14.764,13.583,13.234,13.193,False,6026.4,60,-60,4.563,0.1,-0.1,-0.111,0.04,-0.04,4.5,1,-1,6017,64,-63,4.455,0.037,-0.06,-0.106,0.042,-0.042,1.005,0.0709084621184,-0.048373649852,1.045,0.035746468357,-0.035746468357,2.08929613085,1.90327780636,-1.38075880189,9.32,0.281252967447,-0.469637264213,1.038,0.056,-0.069,2.87578728388,0.407492186834,-0.407492186834,0.109202463706,0.00180681714194,-0.00180681714194,100.210919394,16.9262367925,-16.9262367925,806.291883043,33.9973584928,-33.9973584928,0.3481904800,0.2901186900
966,K01589,5301750,K01589.03,Kepler-84 e,CONFIRMED,27.4345883,0.0001238,-0.0001238,2454978.121,0.00351,-0.00351,0.0432,0.3984,-0.043,5.11,0.111,-0.111,,,,507,20,-20,0.020601,0.000801,-0.000392,1.83938,0.16047,-0.55459,2.3,0.92,-0.26,0.1784,,,636,,,38.78,45.82,-12.02,41.83,3.6,-3.6,20.874367,25.4,5,,6028,161,-196,4.421,0.072,-0.276,-0.14,0.24,-0.3,1.022,0.41,-0.115,1.005,0.162,-0.118,,,,stellar_q1_q16,14.764,13.583,13.234,13.193,False,6026.4,60,-60,4.563,0.1,-0.1,-0.111,0.04,-0.04,4.5,1,-1,6017,64,-63,4.455,0.037,-0.06,-0.106,0.042,-0.042,1.005,0.0709084621184,-0.048373649852,1.045,0.035746468357,-0.035746468357,2.08929613085,1.90327780636,-1.38075880189,9.32,0.281252967447,-0.469637264213,1.038,0.056,-0.069,2.26173658493,0.192237042409,-0.192237042409,0.180701810198,0.00303717628172,-0.00303717628172,36.6620950541,6.16107746263,-6.16107746263,627.072630613,26.3303896116,-26.3303896116,0.3481904800,0.2901186900
967,K01589,5301750,K01589.04,Kepler-84 d,CONFIRMED,4.22451369,2.531E-05,-2.531E-05,2454968.433,0.00475,-0.00475,0.257,0.1812,-0.257,3.028,0.136,-0.136,,,,158.8,10.7,-10.7,0.011604,0.00058,-0.000407,1.20895,0.1139,-0.50636,1.3,0.51,-0.15,0.0512,,,1188,,,470.83,556.32,-145.93,10.448,0.984,-0.984,13.420621,16.2,5,,6028,161,-196,4.421,0.072,-0.276,-0.14,0.24,-0.3,1.022,0.41,-0.115,1.005,0.162,-0.118,,,,stellar_q1_q16,14.764,13.583,13.234,13.193,False,6026.4,60,-60,4.563,0.1,-0.1,-0.111,0.04,-0.04,4.5,1,-1,6017,64,-63,4.455,0.037,-0.06,-0.106,0.042,-0.042,1.005,0.0709084621184,-0.048373649852,1.045,0.035746468357,-0.035746468357,2.08929613085,1.90327780636,-1.38075880189,9.32,0.281252967447,-0.469637264213,1.038,0.056,-0.069,1.27423588155,0.115972989315,-0.115972989315,0.0519404754694,0.000871152398828,-0.000871152398828,445.35469021,74.9392874278,-74.9392874278,1170.68494595,49.3416885658,-49.3416885658,0.3481904800,0.2901186900
968,K01589,5301750,K01589.05,Kepler-84 f,CONFIRMED,44.5518416,0.0004235,-0.0004235,2454993.296,0.00798,-0.00798,0.4743,0.1019,-0.3916,5.867,0.23,-0.23,,,,396.7,24.4,-24.4,0.018649,0.000421,-0.001025,1.36354,0.76397,-0.23508,2.08,0.84,-0.23,0.2465,,,541,,,20.31,24,-6.29,52.3,14.7,-14.7,14.427686,18.1,5,,6028,161,-196,4.421,0.072,-0.276,-0.14,0.24,-0.3,1.022,0.41,-0.115,1.005,0.162,-0.118,,,,stellar_q1_q16,14.764,13.583,13.234,13.193,False,6026.4,60,-60,4.563,0.1,-0.1,-0.111,0.04,-0.04,4.5,1,-1,6017,64,-63,4.455,0.037,-0.06,-0.106,0.042,-0.042,1.005,0.0709084621184,-0.048373649852,1.045,0.035746468357,-0.035746468357,2.08929613085,1.90327780636,-1.38075880189,9.32,0.281252967447,-0.469637264213,1.038,0.056,-0.069,2.04645727193,0.182528011723,-0.182528011723,0.249693198093,0.00413191336226,-0.00413191336226,19.2354913295,3.25125455952,-3.25125455952,533.69034626,22.5353488376,-22.5353488376,0.3481904800,0.2901186900
1058,K01831,11601584,K01831.01,Kepler-324 c,CONFIRMED,51.8096695,0.0002336,-0.0002336,2455015.974,0.00324,-0.00324,0.9389,0.0208,-0.4951,7.543,0.526,-0.526,,,,1003.9,22.4,-22.4,0.037041,0.001113,-0.00708,0.08711,1.08076,-0.03391,3.25,1.02,-0.24,0.2624,,,413,,,6.89,6.6,-1.55,23.1,11.5,-11.5,47.852993,57.8,4,,5355,171,-138,4.581,0.024,-0.204,0,0.26,-0.26,0.803,0.252,-0.058,0.901,0.068,-0.092,,,,stellar_q1_q16,14.122,12.783,12.337,12.291,False,5232.6,60,-60,4.468,0.1,-0.1,0.176,0.04,-0.04,2.1,1,-1,5239,64,-65,4.487,0.055,-0.051,0.167,0.042,-0.043,0.881,0.0539579873605,-0.0455462885425,0.871,0.0321318595789,-0.0288523205306,9.77237220956,3.8435646655,-5.18789258801,9.99,0.14404752931,-0.328709953411,1.94,0.11,-0.12,3.55032427737,0.485168022644,-0.485168022644,0.259888255582,0.00432273554667,-0.00432273554667,7.7449221454,1.32747980363,-1.32747980363,425.126121004,18.1446067708,-18.1446067708,0.5249994500,0.1861291600
1059,K01831,11601584,K01831.02,Kepler-324 b,CONFIRMED,4.38536461,1.458E-05,-1.458E-05,2454972.225,0.00276,-0.00276,0.1365,0.3511,-0.1364,2.4987,0.081,-0.081,,,,195.9,9,-9,0.012603,0.000643,-0.000326,2.40189,0.36757,-0.84878,1.11,0.34,-0.08,0.0506,,,941,,,185.34,177.45,-41.62,13.47,2.1,-2.1,22.932573,25.4,4,,5355,171,-138,4.581,0.024,-0.204,0,0.26,-0.26,0.803,0.252,-0.058,0.901,0.068,-0.092,,,,stellar_q1_q16,14.122,12.783,12.337,12.291,False,5232.6,60,-60,4.468,0.1,-0.1,0.176,0.04,-0.04,2.1,1,-1,5239,64,-65,4.487,0.055,-0.051,0.167,0.042,-0.043,0.881,0.0539579873605,-0.0455462885425,0.871,0.0321318595789,-0.0288523205306,9.77237220956,3.8435646655,-5.18789258801,9.99,0.14404752931,-0.328709953411,1.94,0.11,-0.12,1.21183750828,0.107454589641,-0.107454589641,0.050096329416,0.000830558714371,-0.000830558714371,208.224065383,35.4886180406,-35.4886180406,968.046583335,41.072453391,-41.072453391,0.5249994500,0.1861291600
1060,K01831,11601584,K01831.03,,NOT DISPOSITIONED,34.2069395,0.0006869,-0.0006869,2454981.802,0.0112,-0.0112,0.1985,0.2643,-0.1984,4.487,0.413,-0.413,,,,203.8,20.3,-20.3,0.012875,0.000821,-0.000824,3.13037,0.55175,-1.70153,1.13,0.35,-0.08,0.199,,,474,,,11.98,11.48,-2.69,57.9,10.2,-10.2,11.508124,9.2,4,,5355,171,-138,4.581,0.024,-0.204,0,0.26,-0.26,0.803,0.252,-0.058,0.901,0.068,-0.092,,,,stellar_q1_q16,14.122,12.783,12.337,12.291,False,5232.6,60,-60,4.468,0.1,-0.1,0.176,0.04,-0.04,2.1,1,-1,5239,64,-65,4.487,0.055,-0.051,0.167,0.042,-0.043,0.881,0.0539579873605,-0.0455462885425,0.871,0.0321318595789,-0.0288523205306,9.77237220956,3.8435646655,-5.18789258801,9.99,0.14404752931,-0.328709953411,1.94,0.11,-0.12,1.23549347674,0.127091563364,-0.127091563364,0.197046158092,0.00325253106778,-0.00325253106778,13.4382763791,2.28953628262,-2.28953628262,487.920896484,20.6880929574,-20.6880929574,0.5249994500,0.1861291600
1061,K01831,11601584,K01831.04,,CANDIDATE,13.97946561,3.976E-05,-3.976E-05,2454975.337,0.00232,-0.00232,0.3451,0.1123,-0.345,1.148,0.0837,-0.0837,,,,354.8,25.9,-25.9,0.017298,0.000801,-0.000912,68.30489,21.99864,-31.19411,1.52,0.47,-0.11,0.1096,,,639,,,39.51,37.82,-8.88,89,28.7,-28.7,13.225861,16.5,4,,5355,171,-138,4.581,0.024,-0.204,0,0.26,-0.26,0.803,0.252,-0.058,0.901,0.068,-0.092,,,,stellar_q1_q16,14.122,12.783,12.337,12.291,False,5232.6,60,-60,4.468,0.1,-0.1,0.176,0.04,-0.04,2.1,1,-1,5239,64,-65,4.487,0.055,-0.051,0.167,0.042,-0.043,0.881,0.0539579873605,-0.0455462885425,0.871,0.0321318595789,-0.0288523205306,9.77237220956,3.8435646655,-5.18789258801,9.99,0.14404752931,-0.328709953411,1.94,0.11,-0.12,1.66057100467,0.15777150215,-0.15777150215,0.108486442734,0.00180691578205,-0.00180691578205,44.2313844894,7.61627486302,-7.61627486302,657.197888585,28.1251693623,-28.1251693623,0.5249994500,0.1861291600
1134,K01930,5511081,K01930.01,Kepler-338 b,CONFIRMED,13.72707449,4.056E-05,-4.056E-05,2454971.748,0.00222,-0.00222,0.0988,0.3473,-0.0988,7.3179,0.0749,-0.0749,,,,203.4,3.7,-3.7,0.013025,0.000342,-0.000203,0.30352,0.00611,-0.11902,2.47,0.11,-0.12,0.1172,,,1005,,,241.39,37.39,-33.45,14.46,0.291,-0.291,40.008804,57.8,4,,5923,77,-77,4.015,0.031,-0.031,-0.07,0.101,-0.101,1.735,0.082,-0.082,1.142,0.084,-0.084,,,,stellar_q1_q16,12.119,11.098,10.841,10.756,False,5897.5,60,-60,4.023,0.1,-0.1,-0.012,0.04,-0.04,5.1,1,-1,5890,68,-66,4.04,0.12,-0.12,-0.009,0.035,-0.028,1.68,0.291939993834,-0.242340586778,1.114,0.068712432645,-0.0511116268573,6.23734835482,1.18453231042,-1.21046264529,9.795,0.0755139671449,-0.0937009887096,1.94,0.32,-0.29,2.38201911897,0.381425975632,-0.381425975632,0.116355733536,0.00211176870748,-0.00211176870748,224.808232884,73.4033243405,-73.4033243405,986.771457658,80.3193854424,-80.3193854424,0.3718965800,0.2802785200
1135,K01930,5511081,K01930.03,Kepler-338 d,CONFIRMED,44.4301361,0.0002295,-0.0002295,2454976.554,0.00472,-0.00472,0.7089,0.0422,-0.5469,10.389,0.149,-0.149,,,,227.8,5.5,-5.5,0.014775,0.002249,-0.000911,0.12816,0.17094,-0.06335,2.8,0.13,-0.13,0.2564,,,680,,,50.44,7.81,-6.99,23.7,10.6,-10.6,31.626642,43.7,4,,5923,77,-77,4.015,0.031,-0.031,-0.07,0.101,-0.101,1.735,0.082,-0.082,1.142,0.084,-0.084,,,,stellar_q1_q16,12.119,11.098,10.841,10.756,False,5897.5,60,-60,4.023,0.1,-0.1,-0.012,0.04,-0.04,5.1,1,-1,5890,68,-66,4.04,0.12,-0.12,-0.009,0.035,-0.028,1.68,0.291939993834,-0.242340586778,1.114,0.068712432645,-0.0511116268573,6.23734835482,1.18453231042,-1.21046264529,9.795,0.0755139671449,-0.0937009887096,1.94,0.32,-0.29,2.69941874028,0.526718714074,-0.526718714074,0.254574933535,0.00457810935399,-0.00457810935399,47.510567449,15.4487767027,-15.4487767027,669.053858984,54.3243010744,-54.3243010744,0.3718965800,0.2802785200
1136,K01930,5511081,K01930.04,Kepler-338 e,CONFIRMED,9.34144548,5.433E-05,-5.433E-05,2454965.386,0.00453,-0.00453,0.8523,0.1131,-0.59,6.215,0.121,-0.121,,,,78.8,3.3,-3.3,0.009273,0.001649,-0.001113,0.0535,0.24224,-0.0463,1.76,0.08,-0.09,0.0906,,,1143,,,403.94,62.58,-55.98,6.27,2.8,-2.8,19.703093,28.5,4,,5923,77,-77,4.015,0.031,-0.031,-0.07,0.101,-0.101,1.735,0.082,-0.082,1.142,0.084,-0.084,,,,stellar_q1_q16,12.119,11.098,10.841,10.756,False,5897.5,60,-60,4.023,0.1,-0.1,-0.012,0.04,-0.04,5.1,1,-1,5890,68,-66,4.04,0.12,-0.12,-0.009,0.035,-0.028,1.68,0.291939993834,-0.242340586778,1.114,0.068712432645,-0.0511116268573,6.23734835482,1.18453231042,-1.21046264529,9.795,0.0755139671449,-0.0937009887096,1.94,0.32,-0.29,1.68203319405,0.371241159757,-0.371241159757,0.0900529168196,0.00159480193999,-0.00159480193999,375.476644326,123.102628121,-123.102628121,1121.78404311,91.8576720354,-91.8576720354,0.3718965800,0.2802785200
1137,K01930,5511081,K01930.02,Kepler-338 c,CONFIRMED,24.3111399,0.0001091,-0.0001091,2454970.035,0.00357,-0.00357,0.1198,0.3096,-0.1197,8.929,0.105,-0.105,,,,187.7,4.3,-4.3,0.012518,0.000374,-0.000224,0.29311,0.01025,-0.10288,2.37,0.11,-0.11,0.1715,,,831,,,112.73,17.47,-15.62,20.922,0.732,-0.732,33.152542,43.1,4,,5923,77,-77,4.015,0.031,-0.031,-0.07,0.101,-0.101,1.735,0.082,-0.082,1.142,0.084,-0.084,,,,stellar_q1_q16,12.119,11.098,10.841,10.756,False,5897.5,60,-60,4.023,0.1,-0.1,-0.012,0.04,-0.04,5.1,1,-1,5890,68,-66,4.04,0.12,-0.12,-0.009,0.035,-0.028,1.68,0.291939993834,-0.242340586778,1.114,0.068712432645,-0.0511116268573,6.23734835482,1.18453231042,-1.21046264529,9.795,0.0755139671449,-0.0937009887096,1.94,0.32,-0.29,2.29805244698,0.368500405537,-0.368500405537,0.17026220858,0.00306497647802,-0.00306497647802,105.866085139,34.4147728534,-34.4147728534,817.434078796,66.6859795808,-66.6859795808,0.3718965800,0.2802785200
1148,K01952,7747425,K01952.01,Kepler-341 c,CONFIRMED,8.01041305,3.031E-05,-3.031E-05,2454968.317,0.00308,-0.00308,0.0077,0.4309,-0.0077,4.2666,0.0859,-0.0859,,,,296.7,9.4,-9.4,0.015753,0.000538,-0.00028,0.91377,0.05821,-0.30375,1.73,0.68,-0.19,0.0784,,,948,,,190.85,220.55,-56.87,14.58,0.929,-0.929,30.312248,37.2,4,,6008,156,-183,4.435,0.066,-0.276,-0.14,0.24,-0.3,1.003,0.396,-0.109,1,0.148,-0.118,,,,stellar_q1_q16,14.601,13.416,13.112,12.994,False,5721.8,60,-60,4.191,0.1,-0.1,0.068,0.04,-0.04,1.9,1,-1,5722,66,-64,4.21,0.098,-0.099,0.065,0.042,-0.04,1.3,0.181868084061,-0.152236657872,1.006,0.0483819635815,-0.0395071436578,9.05732600898,1.61894465703,-1.60954510195,9.957,0.0714195755376,-0.0849731075731,0.9,0.12,-0.11,2.23559243182,0.291526853865,-0.291526853865,0.0785603320967,0.00130503032949,-0.00130503032949,263.13304641,69.1973399428,-69.1973399428,1026.3780946,67.6402175596,-67.6402175596,0.4097164000,0.2599228400
