kepid,kepmag,nkoi,ntce,st_quarters,dutycycle,dataspan,st_delivname
10661976,13.740,1,1,,,,q1_q12_stellar
10663976,14.182,1,0,,,,q1_q12_stellar
10547685,12.309,1,0,,,,q1_q12_stellar
10616571,13.057,1,0,,,,q1_q12_stellar
10616656,12.138,1,0,,,,q1_q12_stellar
10620329,11.002,1,0,,,,q1_q12_stellar
10551346,13.731,1,0,,,,q1_q12_stellar
10647452,15.556,1,1,,,,q1_q12_stellar
10555375,13.752,1,0,,,,q1_q12_stellar
10601549,13.318,1,0,,,,q1_q12_stellar
10534155,13.404,1,1,,,,q1_q12_stellar
10604521,15.800,1,1,,,,q1_q12_stellar
10535897,13.793,1,0,,,,q1_q12_stellar
10610039,14.894,2,1,,,,q1_q12_stellar
10799735,14.904,1,2,,,,q1_q12_stellar
10682541,15.861,1,1,,,,q1_q12_stellar
10684670,14.285,1,1,,,,q1_q12_stellar
10685764,12.310,1,0,,,,q1_q12_stellar
10686814,15.593,1,1,,,,q1_q12_stellar
10686930,12.388,1,0,,,,q1_q12_stellar
10777591,13.328,1,0,,,,q1_q12_stellar
10809677,13.942,1,0,,,,q1_q12_stellar
10734441,15.780,1,0,,,,q1_q12_stellar
10735575,11.709,1,1,,,,q1_q12_stellar
10812541,14.849,1,0,,,,q1_q12_stellar
10813132,14.431,1,1,,,,q1_q12_stellar
10713616,13.498,1,1,,,,q1_q12_stellar
10670112,13.543,1,0,,,,q1_q12_stellar
10737437,13.934,1,0,,,,q1_q12_stellar
10790387,15.128,1,1,,,,q1_q12_stellar
10793172,14.754,4,2,,,,q1_q12_stellar
10794509,12.619,1,1,,,,q1_q12_stellar
10677763,12.138,1,0,,,,q1_q12_stellar
10679583,15.413,1,1,,,,q1_q12_stellar
10724369,14.755,1,1,,,,q1_q12_stellar
10920813,13.756,1,0,,,,q1_q12_stellar
10857589,15.354,1,0,,,,q1_q12_stellar
10965008,14.499,1,1,,,,q1_q12_stellar
10924340,13.941,1,2,,,,q1_q12_stellar
10907307,12.349,1,1,,,,q1_q12_stellar
10924562,15.665,1,1,,,,q1_q12_stellar
10863608,15.553,1,1,,,,q1_q12_stellar
10843203,15.910,1,1,,,,q1_q12_stellar
10873178,14.639,1,1,,,,q1_q12_stellar
10982373,11.696,1,6,,,,q1_q12_stellar
11027270,11.299,1,0,,,,q1_q12_stellar
11092783,15.949,1,0,,,,q1_q12_stellar
10990886,14.273,1,1,,,,q1_q12_stellar
11032227,15.451,1,1,,,,q1_q12_stellar
10991989,10.282,1,0,,,,q1_q12_stellar
11032748,14.685,1,0,,,,q1_q12_stellar
10971944,13.515,1,1,,,,q1_q12_stellar
11080405,15.629,2,2,,,,q1_q12_stellar
11037335,14.201,2,2,,,,q1_q12_stellar
10975146,14.285,1,1,,,,q1_q12_stellar
11129258,15.535,1,1,,,,q1_q12_stellar
11152511,13.618,1,0,,,,q1_q12_stellar
11241814,14.984,1,1,,,,q1_q12_stellar
11153539,15.395,1,1,,,,q1_q12_stellar
11177707,15.740,1,2,,,,q1_q12_stellar
11198723,15.445,1,0,,,,q1_q12_stellar
11244571,13.954,1,0,,,,q1_q12_stellar
11200405,16.803,1,1,,,,q1_q12_stellar
11200415,12.057,1,2,,,,q1_q12_stellar
11200773,13.669,1,0,,,,q1_q12_stellar
11137180,15.489,1,1,,,,q1_q12_stellar
11182260,13.238,1,0,,,,q1_q12_stellar
11098013,11.125,1,1,,,,q1_q12_stellar
11187837,15.613,1,1,,,,q1_q12_stellar
11122894,14.232,3,3,,,,q1_q12_stellar
11189127,13.318,1,0,,,,q1_q12_stellar
11125613,15.311,3,3,,,,q1_q12_stellar
11125936,15.507,1,1,,,,q1_q12_stellar
11192141,10.523,1,1,,,,q1_q12_stellar
11192235,15.655,1,1,,,,q1_q12_stellar
11152159,15.540,1,0,,,,q1_q12_stellar
11401755,11.866,2,2,,,,q1_q12_stellar
11286311,15.007,1,0,,,,q1_q12_stellar
11287726,14.176,1,0,,,,q1_q12_stellar
11288492,14.572,1,0,,,,q1_q12_stellar
11288772,13.861,1,1,,,,q1_q12_stellar
11337141,14.963,1,1,,,,q1_q12_stellar
11408935,15.284,1,0,,,,q1_q12_stellar
11361283,15.846,1,1,,,,q1_q12_stellar
11294822,15.222,1,0,,,,q1_q12_stellar
11340218,14.889,1,0,,,,q1_q12_stellar
11296437,11.741,2,1,,,,q1_q12_stellar
11341164,12.366,1,4,,,,q1_q12_stellar
11341314,12.792,1,0,,,,q1_q12_stellar
11391512,15.988,1,0,,,,q1_q12_stellar
11392362,14.863,1,0,,,,q1_q12_stellar
11298815,15.510,1,1,,,,q1_q12_stellar
11348086,12.879,1,0,,,,q1_q12_stellar
11348997,15.535,1,1,,,,q1_q12_stellar
11553598,15.045,1,2,,,,q1_q12_stellar
11553706,13.123,1,0,,,,q1_q12_stellar
11465813,15.207,1,0,,,,q1_q12_stellar
11560037,15.446,1,2,,,,q1_q12_stellar
11495989,14.335,1,0,,,,q1_q12_stellar
11410904,14.972,1,1,,,,q1_q12_stellar
11455491,13.450,1,2,,,,q1_q12_stellar
11497958,15.921,5,4,,,,q1_q12_stellar
11456256,12.332,1,0,,,,q1_q12_stellar
11415243,14.061,1,1,,,,q1_q12_stellar
11499228,14.090,1,1,,,,q1_q12_stellar
11457726,13.977,1,1,,,,q1_q12_stellar
11502172,14.164,1,0,,,,q1_q12_stellar
11506235,14.874,1,0,,,,q1_q12_stellar
11462556,11.270,1,1,,,,q1_q12_stellar
11506938,11.612,1,0,,,,q1_q12_stellar
11599038,15.280,3,1,,,,q1_q12_stellar
11618601,15.400,2,2,,,,q1_q12_stellar
11599937,15.013,1,1,,,,q1_q12_stellar
1161949,13.978,1,0,,,,q1_q12_stellar
11709124,14.534,6,5,,,,q1_q12_stellar
11601972,13.511,1,0,,,,q1_q12_stellar
11716643,14.692,1,0,,,,q1_q12_stellar
11650401,15.923,1,1,,,,q1_q12_stellar
11564013,15.207,1,1,,,,q1_q12_stellar
11673686,11.685,1,0,,,,q1_q12_stellar
11654039,13.298,1,0,,,,q1_q12_stellar
11656246,12.841,1,1,,,,q1_q12_stellar
11656721,14.748,1,1,,,,q1_q12_stellar
11706658,14.614,1,0,,,,q1_q12_stellar
11802615,12.935,1,1,,,,q1_q12_stellar
11757422,15.435,1,0,,,,q1_q12_stellar
11824218,13.724,1,1,,,,q1_q12_stellar
11824222,14.497,1,0,,,,q1_q12_stellar
11875734,14.422,1,1,,,,q1_q12_stellar
11854061,15.588,1,0,,,,q1_q12_stellar
11855538,12.227,1,0,,,,q1_q12_stellar
11858979,14.077,1,1,,,,q1_q12_stellar
11811193,12.168,1,1,,,,q1_q12_stellar
11769146,13.974,1,0,,,,q1_q12_stellar
11752632,13.835,1,1,,,,q1_q12_stellar
11752908,15.554,1,1,,,,q1_q12_stellar
11820830,12.087,1,0,,,,q1_q12_stellar
11918793,15.457,1,0,,,,q1_q12_stellar
11968514,11.449,1,0,,,,q1_q12_stellar
11922290,14.077,1,0,,,,q1_q12_stellar
11922722,13.760,1,1,,,,q1_q12_stellar
12066569,15.855,1,1,,,,q1_q12_stellar
12066767,15.779,1,0,,,,q1_q12_stellar
11924426,13.882,1,0,,,,q1_q12_stellar
12069319,13.451,1,0,,,,q1_q12_stellar
12004680,15.301,1,0,,,,q1_q12_stellar
12009347,15.561,1,1,,,,q1_q12_stellar
12055539,14.411,1,1,,,,q1_q12_stellar
11912916,15.817,1,1,,,,q1_q12_stellar
12058147,13.380,1,1,,,,q1_q12_stellar
12058204,14.514,2,2,,,,q1_q12_stellar
11963206,15.273,1,1,,,,q1_q12_stellar
11918099,15.334,2,1,,,,q1_q12_stellar
12108293,14.837,1,1,,,,q1_q12_stellar
12206313,13.312,3,2,,,,q1_q12_stellar
12109267,13.815,1,1,,,,q1_q12_stellar
12265150,14.391,1,0,,,,q1_q12_stellar
12110942,15.242,1,1,,,,q1_q12_stellar
12159249,12.710,1,1,,,,q1_q12_stellar
12216706,15.009,2,2,,,,q1_q12_stellar
12071006,13.533,1,0,,,,q1_q12_stellar
12120307,14.790,3,3,,,,q1_q12_stellar
12168993,15.277,1,1,,,,q1_q12_stellar
12252732,11.446,1,0,,,,q1_q12_stellar
12102775,15.479,1,0,,,,q1_q12_stellar
12253490,15.053,1,0,,,,q1_q12_stellar
12253769,13.550,1,1,,,,q1_q12_stellar
12121470,14.688,1,1,,,,q1_q12_stellar
12254688,13.072,1,1,,,,q1_q12_stellar
12105086,13.144,1,0,,,,q1_q12_stellar
12106875,15.379,1,0,,,,q1_q12_stellar
12316431,14.162,1,0,,,,q1_q12_stellar
12406807,15.372,2,1,,,,q1_q12_stellar
12416597,14.732,2,1,,,,q1_q12_stellar
12691412,13.502,1,1,,,,q1_q12_stellar
12735740,12.620,1,1,,,,q1_q12_stellar
12554485,14.322,1,0,,,,q1_q12_stellar
12736658,13.683,1,0,,,,q1_q12_stellar
12557713,14.853,1,0,,,,q1_q12_stellar
12356617,13.293,1,0,,,,q1_q12_stellar
12504353,15.166,1,0,,,,q1_q12_stellar
12306808,13.265,2,0,,,,q1_q12_stellar
12505590,15.290,1,0,,,,q1_q12_stellar
12314973,11.684,3,3,,,,q1_q12_stellar
12404954,13.100,1,1,,,,q1_q12_stellar
2010607,11.347,1,0,,,,q1_q12_stellar
2437112,16.153,2,1,,,,q1_q12_stellar
2437209,16.353,1,0,,,,q1_q12_stellar
2437505,17.290,2,2,,,,q1_q12_stellar
2438264,14.172,2,2,,,,q1_q12_stellar
2438406,16.546,1,0,,,,q1_q12_stellar
1718189,14.246,3,2,,,,q1_q12_stellar
2441151,14.687,1,1,,,,q1_q12_stellar
2142522,12.867,1,1,,,,q1_q12_stellar
12834874,14.528,1,1,,,,q1_q12_stellar
2306740,13.545,1,0,,,,q1_q12_stellar
2157247,14.378,1,2,,,,q1_q12_stellar
1430305,13.274,1,1,,,,q1_q12_stellar
2166206,13.295,1,1,,,,q1_q12_stellar
1433531,13.240,1,0,,,,q1_q12_stellar
2860656,15.392,1,1,,,,q1_q12_stellar
2696703,9.580,1,2,,,,q1_q12_stellar
2569494,17.380,1,1,,,,q1_q12_stellar
2707985,12.481,1,1,,,,q1_q12_stellar
2571238,11.898,1,1,,,,q1_q12_stellar
2708614,15.694,1,0,,,,q1_q12_stellar
2573056,14.676,1,1,,,,q1_q12_stellar
2711131,13.514,1,0,,,,q1_q12_stellar
2574338,15.399,1,1,,,,q1_q12_stellar
2852941,13.458,2,1,,,,q1_q12_stellar
2446113,13.319,2,2,,,,q1_q12_stellar
2716801,15.761,2,1,,,,q1_q12_stellar
2853093,15.435,1,1,,,,q1_q12_stellar
2853828,11.899,2,1,,,,q1_q12_stellar
2580872,14.880,1,0,,,,q1_q12_stellar
2584163,15.160,1,1,,,,q1_q12_stellar
3115480,14.469,1,0,,,,q1_q12_stellar
3241662,15.191,1,0,,,,q1_q12_stellar
2997178,12.861,1,1,,,,q1_q12_stellar
3246984,15.279,1,1,,,,q1_q12_stellar
3002478,14.216,1,1,,,,q1_q12_stellar
3003991,13.926,2,0,,,,q1_q12_stellar
3228945,15.021,1,1,,,,q1_q12_stellar
3228959,15.401,1,0,,,,q1_q12_stellar
3228986,14.184,1,2,,,,q1_q12_stellar
3097346,11.551,1,1,,,,q1_q12_stellar
3230206,15.583,1,0,,,,q1_q12_stellar
3098194,13.901,1,0,,,,q1_q12_stellar
3230805,14.976,2,1,,,,q1_q12_stellar
3232859,14.010,1,2,,,,q1_q12_stellar
3102000,15.936,1,2,,,,q1_q12_stellar
3102309,13.598,1,0,,,,q1_q12_stellar
3109930,14.633,1,1,,,,q1_q12_stellar
2992634,14.395,1,0,,,,q1_q12_stellar
3217264,14.001,3,3,,,,q1_q12_stellar
3239945,14.023,4,2,,,,q1_q12_stellar
3240049,11.557,1,1,,,,q1_q12_stellar
3240158,14.818,3,1,,,,q1_q12_stellar
3540873,14.795,1,0,,,,q1_q12_stellar
3338674,12.708,1,3,,,,q1_q12_stellar
3428127,15.278,1,0,,,,q1_q12_stellar
3543270,15.220,1,0,,,,q1_q12_stellar
3544595,9.931,1,1,,,,q1_q12_stellar
3544678,15.822,1,0,,,,q1_q12_stellar
3544689,14.942,1,1,,,,q1_q12_stellar
3342592,14.923,1,0,,,,q1_q12_stellar
3438507,15.291,1,1,,,,q1_q12_stellar
3439126,15.104,1,0,,,,q1_q12_stellar
3440230,13.636,1,0,,,,q1_q12_stellar
3348090,13.464,1,1,,,,q1_q12_stellar
3348093,16.200,1,2,,,,q1_q12_stellar
3348285,13.700,1,1,,,,q1_q12_stellar
3352751,13.444,1,0,,,,q1_q12_stellar
3445812,14.990,1,1,,,,q1_q12_stellar
3533469,14.338,1,1,,,,q1_q12_stellar
3356156,13.620,1,0,,,,q1_q12_stellar
3336283,13.883,1,2,,,,q1_q12_stellar
3337061,10.609,2,1,,,,q1_q12_stellar
3337351,13.361,1,4,,,,q1_q12_stellar
3449870,13.213,1,0,,,,q1_q12_stellar
3756264,14.941,1,1,,,,q1_q12_stellar
3560301,10.963,1,10,,,,q1_q12_stellar
3734418,14.110,2,1,,,,q1_q12_stellar
3734501,13.729,1,0,,,,q1_q12_stellar
3761319,14.708,2,0,,,,q1_q12_stellar
3655326,14.213,1,0,,,,q1_q12_stellar
3745559,14.296,1,1,,,,q1_q12_stellar
3764879,14.024,1,1,,,,q1_q12_stellar
3656322,13.061,1,0,,,,q1_q12_stellar
3657176,14.715,1,1,,,,q1_q12_stellar
3547760,14.791,2,1,,,,q1_q12_stellar
3748855,14.701,2,0,,,,q1_q12_stellar
3550434,15.637,1,1,,,,q1_q12_stellar
3640905,11.584,2,2,,,,q1_q12_stellar
3660581,12.358,1,0,,,,q1_q12_stellar
3554600,15.559,1,2,,,,q1_q12_stellar
3555178,12.143,1,0,,,,q1_q12_stellar
3662635,14.904,1,0,,,,q1_q12_stellar
3644174,15.278,1,0,,,,q1_q12_stellar
3662838,12.059,2,4,,,,q1_q12_stellar
3644523,15.933,1,0,,,,q1_q12_stellar
3644601,15.164,2,3,,,,q1_q12_stellar
3644602,15.145,1,2,,,,q1_q12_stellar
3946023,12.804,1,2,,,,q1_q12_stellar
3968809,14.452,1,0,,,,q1_q12_stellar
3847708,13.936,1,1,,,,q1_q12_stellar
3848665,14.960,1,0,,,,q1_q12_stellar
3953173,15.121,1,1,,,,q1_q12_stellar
3849187,15.414,1,1,,,,q1_q12_stellar
3867615,13.358,2,2,,,,q1_q12_stellar
3869014,14.507,1,1,,,,q1_q12_stellar
3974928,13.832,1,0,,,,q1_q12_stellar
3852655,13.256,1,1,,,,q1_q12_stellar
3958301,15.598,2,1,,,,q1_q12_stellar
3935914,15.530,1,1,,,,q1_q12_stellar
3832716,13.418,1,0,,,,q1_q12_stellar
3962728,15.742,1,1,,,,q1_q12_stellar
3937814,15.188,3,1,,,,q1_q12_stellar
3858851,15.766,1,2,,,,q1_q12_stellar
3858917,14.691,1,2,,,,q1_q12_stellar
3858919,15.999,1,1,,,,q1_q12_stellar
3938073,12.512,1,0,,,,q1_q12_stellar
3836453,12.057,1,0,,,,q1_q12_stellar
3965326,12.045,1,0,,,,q1_q12_stellar
3967326,15.168,1,1,,,,q1_q12_stellar
3838496,17.900,1,2,,,,q1_q12_stellar
4077252,12.314,1,2,,,,q1_q12_stellar
4078157,15.484,2,2,,,,q1_q12_stellar
4164511,13.006,1,0,,,,q1_q12_stellar
4245861,15.902,1,1,,,,q1_q12_stellar
4078693,13.485,1,0,,,,q1_q12_stellar
4060815,12.203,1,0,,,,q1_q12_stellar
4138557,11.968,1,1,,,,q1_q12_stellar
4172013,14.940,1,1,,,,q1_q12_stellar
4254466,14.766,1,1,,,,q1_q12_stellar
4035675,12.702,1,0,,,,q1_q12_stellar
4037163,16.675,1,3,,,,q1_q12_stellar
4042026,15.187,1,0,,,,q1_q12_stellar
4150624,15.454,2,3,,,,q1_q12_stellar
4073017,14.772,1,0,,,,q1_q12_stellar
4048898,11.993,1,0,,,,q1_q12_stellar
4073707,14.118,1,3,,,,q1_q12_stellar
4073730,11.059,1,4,,,,q1_q12_stellar
4074294,13.013,1,1,,,,q1_q12_stellar
4075015,15.411,1,1,,,,q1_q12_stellar
4384652,13.967,1,1,,,,q1_q12_stellar
4274816,14.016,1,0,,,,q1_q12_stellar
4367528,14.982,1,1,,,,q1_q12_stellar
4449034,13.592,1,1,,,,q1_q12_stellar
4282872,15.062,1,1,,,,q1_q12_stellar
4455231,15.151,3,3,,,,q1_q12_stellar
4261960,15.722,1,1,,,,q1_q12_stellar
4346178,15.022,1,1,,,,q1_q12_stellar
4349452,10.734,2,2,,,,q1_q12_stellar
4380283,14.742,1,0,,,,q1_q12_stellar
4381429,15.889,1,1,,,,q1_q12_stellar
4671584,13.742,1,0,,,,q1_q12_stellar
4547480,15.469,1,0,,,,q1_q12_stellar
4729553,12.221,1,0,,,,q1_q12_stellar
4587135,15.487,1,1,,,,q1_q12_stellar
4659405,13.932,1,2,,,,q1_q12_stellar
4557341,12.673,1,0,,,,q1_q12_stellar
4633434,15.362,1,0,,,,q1_q12_stellar
4563268,13.307,2,2,,,,q1_q12_stellar
4484312,13.182,1,0,,,,q1_q12_stellar
4664743,13.107,1,1,,,,q1_q12_stellar
4664847,15.670,1,1,,,,q1_q12_stellar
4540508,15.840,1,0,,,,q1_q12_stellar
4568117,13.540,1,1,,,,q1_q12_stellar
4569942,15.204,1,0,,,,q1_q12_stellar
4857213,13.714,1,1,,,,q1_q12_stellar
4750341,14.878,1,1,,,,q1_q12_stellar
4752451,12.385,1,2,,,,q1_q12_stellar
4862625,13.718,3,0,,,,q1_q12_stellar
4902030,15.929,1,0,,,,q1_q12_stellar
4754831,12.211,3,5,,,,q1_q12_stellar
4902673,14.576,1,0,,,,q1_q12_stellar
4820550,13.922,1,1,,,,q1_q12_stellar
4732137,12.768,1,0,,,,q1_q12_stellar
4760478,15.756,1,0,,,,q1_q12_stellar
4760746,15.950,1,1,,,,q1_q12_stellar
4828341,15.600,1,1,,,,q1_q12_stellar
4739229,12.767,2,1,,,,q1_q12_stellar
4762283,15.263,1,0,,,,q1_q12_stellar
4763020,12.578,1,0,,,,q1_q12_stellar
4851239,11.438,1,1,,,,q1_q12_stellar
4742452,14.829,1,0,,,,q1_q12_stellar
5021174,17.705,1,2,,,,q1_q12_stellar
5021732,13.623,1,0,,,,q1_q12_stellar
4939533,15.703,1,1,,,,q1_q12_stellar
4919550,15.223,2,1,,,,q1_q12_stellar
5003117,14.026,1,0,,,,q1_q12_stellar
5024177,14.964,1,2,,,,q1_q12_stellar
5024252,13.322,1,1,,,,q1_q12_stellar
4945764,13.543,1,2,,,,q1_q12_stellar
4946049,12.950,1,1,,,,q1_q12_stellar
4946680,13.852,1,0,,,,q1_q12_stellar
4950232,15.747,1,1,,,,q1_q12_stellar
5009189,14.832,1,2,,,,q1_q12_stellar
4931073,11.957,1,0,,,,q1_q12_stellar
5015027,12.157,1,0,,,,q1_q12_stellar
4989057,14.139,1,1,,,,q1_q12_stellar
4912589,12.869,1,0,,,,q1_q12_stellar
4932348,15.472,1,0,,,,q1_q12_stellar
4932691,13.627,1,0,,,,q1_q12_stellar
4913852,15.877,1,1,,,,q1_q12_stellar
4995716,15.696,1,0,,,,q1_q12_stellar
5020034,15.812,1,1,,,,q1_q12_stellar
4917357,15.109,1,0,,,,q1_q12_stellar
5078879,13.028,1,0,,,,q1_q12_stellar
5126932,12.793,1,0,,,,q1_q12_stellar
5080636,14.404,2,4,,,,q1_q12_stellar
5083138,15.747,1,0,,,,q1_q12_stellar
5084171,15.672,1,1,,,,q1_q12_stellar
5131276,11.598,1,1,,,,q1_q12_stellar
5110453,13.637,1,0,,,,q1_q12_stellar
5193439,14.520,1,1,,,,q1_q12_stellar
5110683,15.725,1,0,,,,q1_q12_stellar
5091808,14.242,1,0,,,,q1_q12_stellar
5174492,12.051,1,2,,,,q1_q12_stellar
5174920,11.633,1,0,,,,q1_q12_stellar
5175024,13.973,2,2,,,,q1_q12_stellar
5113809,13.755,1,1,,,,q1_q12_stellar
5036480,15.213,1,1,,,,q1_q12_stellar
5036530,13.911,2,0,,,,q1_q12_stellar
5097856,14.861,1,0,,,,q1_q12_stellar
5042785,11.480,1,3,,,,q1_q12_stellar
5078025,15.034,2,2,,,,q1_q12_stellar
5306984,13.050,1,1,,,,q1_q12_stellar
5202905,12.345,2,2,,,,q1_q12_stellar
5308419,13.482,1,2,,,,q1_q12_stellar
5308537,12.515,1,1,,,,q1_q12_stellar
5308778,11.777,1,2,,,,q1_q12_stellar
5285607,11.419,1,0,,,,q1_q12_stellar
5310435,13.254,1,0,,,,q1_q12_stellar
5209845,15.911,1,1,,,,q1_q12_stellar
5211199,13.052,2,2,,,,q1_q12_stellar
5211631,11.733,1,0,,,,q1_q12_stellar
5298620,15.706,1,0,,,,q1_q12_stellar
5218441,14.915,1,0,,,,q1_q12_stellar
5302643,15.329,1,3,,,,q1_q12_stellar
5303185,14.833,1,0,,,,q1_q12_stellar
5303557,16.494,1,1,,,,q1_q12_stellar
5199426,14.080,1,0,,,,q1_q12_stellar
5282049,15.169,2,2,,,,q1_q12_stellar
5282437,15.106,1,2,,,,q1_q12_stellar
5282477,15.040,1,2,,,,q1_q12_stellar
5460434,10.948,1,0,,,,q1_q12_stellar
5360082,14.772,1,2,,,,q1_q12_stellar
5364090,13.357,1,0,,,,q1_q12_stellar
5440651,15.341,1,1,,,,q1_q12_stellar
5369827,13.461,1,1,,,,q1_q12_stellar
5370944,13.994,1,0,,,,q1_q12_stellar
5392897,15.747,1,2,,,,q1_q12_stellar
5393558,13.752,1,0,,,,q1_q12_stellar
5444276,12.798,1,0,,,,q1_q12_stellar
5444549,15.821,1,2,,,,q1_q12_stellar
5471217,14.418,1,2,,,,q1_q12_stellar
5446961,15.345,1,0,,,,q1_q12_stellar
5376067,15.446,1,1,,,,q1_q12_stellar
5428471,15.708,1,1,,,,q1_q12_stellar
5384802,13.705,1,0,,,,q1_q12_stellar
5385647,13.994,1,0,,,,q1_q12_stellar
5386264,14.844,1,2,,,,q1_q12_stellar
5436455,12.489,1,0,,,,q1_q12_stellar
5531576,15.660,2,2,,,,q1_q12_stellar
5531953,15.855,4,3,,,,q1_q12_stellar
5609593,15.839,1,1,,,,q1_q12_stellar
5534814,15.311,1,1,,,,q1_q12_stellar
5560830,14.445,1,2,,,,q1_q12_stellar
5560831,16.090,1,2,,,,q1_q12_stellar
5535890,13.088,1,1,,,,q1_q12_stellar
5563057,12.519,1,1,,,,q1_q12_stellar
5542466,15.674,3,3,,,,q1_q12_stellar
5544450,12.209,2,1,,,,q1_q12_stellar
5475712,13.280,1,0,,,,q1_q12_stellar
5476671,14.638,2,2,,,,q1_q12_stellar
5524229,11.400,1,0,,,,q1_q12_stellar
5524881,15.614,1,1,,,,q1_q12_stellar
5546761,14.874,2,1,,,,q1_q12_stellar
5478083,17.518,1,1,,,,q1_q12_stellar
5551228,15.593,2,3,,,,q1_q12_stellar
5551504,14.259,1,1,,,,q1_q12_stellar
5480736,14.943,1,2,,,,q1_q12_stellar
5553624,14.231,1,0,,,,q1_q12_stellar
5602409,13.762,1,0,,,,q1_q12_stellar
5738698,11.941,1,0,,,,q1_q12_stellar
5632781,12.113,1,0,,,,q1_q12_stellar
5769810,13.360,2,1,,,,q1_q12_stellar
5716763,12.107,1,0,,,,q1_q12_stellar
5771589,11.809,1,0,,,,q1_q12_stellar
5771719,14.137,1,1,,,,q1_q12_stellar
5642620,15.398,2,3,,,,q1_q12_stellar
5696909,14.984,1,0,,,,q1_q12_stellar
5649325,13.560,1,1,,,,q1_q12_stellar
5651829,13.308,1,1,,,,q1_q12_stellar
5730394,16.117,1,3,,,,q1_q12_stellar
5621125,12.538,1,1,,,,q1_q12_stellar
5653072,12.474,1,1,,,,q1_q12_stellar
5731623,15.280,1,1,,,,q1_q12_stellar
5706592,15.173,1,0,,,,q1_q12_stellar
5734702,12.361,1,0,,,,q1_q12_stellar
5871985,15.165,1,1,,,,q1_q12_stellar
5816811,14.850,2,2,,,,q1_q12_stellar
5817613,15.892,1,1,,,,q1_q12_stellar
5876360,17.172,1,1,,,,q1_q12_stellar
5906694,14.885,1,1,,,,q1_q12_stellar
5793275,14.679,1,0,,,,q1_q12_stellar
5881120,13.809,1,1,,,,q1_q12_stellar
5881307,15.622,1,0,,,,q1_q12_stellar
5856571,13.237,2,2,,,,q1_q12_stellar
5881688,15.270,1,1,,,,q1_q12_stellar
5887316,13.989,1,0,,,,q1_q12_stellar
5887393,11.626,1,1,,,,q1_q12_stellar
5802246,15.058,1,0,,,,q1_q12_stellar
5802292,15.912,1,1,,,,q1_q12_stellar
5780930,14.534,1,1,,,,q1_q12_stellar
5860968,14.945,1,1,,,,q1_q12_stellar
5807769,14.590,1,1,,,,q1_q12_stellar
5894073,13.748,1,1,,,,q1_q12_stellar
5783732,13.477,1,2,,,,q1_q12_stellar
5895158,14.815,1,1,,,,q1_q12_stellar
5895588,15.845,1,1,,,,q1_q12_stellar
5784803,14.161,1,0,,,,q1_q12_stellar
5956776,16.747,1,2,,,,q1_q12_stellar
5957181,15.646,1,6,,,,q1_q12_stellar
6063448,13.755,1,0,,,,q1_q12_stellar
6042116,11.300,1,0,,,,q1_q12_stellar
6042663,15.596,1,0,,,,q1_q12_stellar
6065351,13.572,1,6,,,,q1_q12_stellar
6066403,13.555,1,1,,,,q1_q12_stellar
5992210,14.098,1,1,,,,q1_q12_stellar
6019971,15.125,1,0,,,,q1_q12_stellar
5963222,13.371,1,0,,,,q1_q12_stellar
6021275,11.818,4,4,,,,q1_q12_stellar
6023859,15.483,1,1,,,,q1_q12_stellar
6045250,14.971,1,2,,,,q1_q12_stellar
5964985,13.473,1,0,,,,q1_q12_stellar
5966810,14.948,1,1,,,,q1_q12_stellar
6026438,15.549,3,2,,,,q1_q12_stellar
5977541,12.500,1,1,,,,q1_q12_stellar
6032318,15.917,1,0,,,,q1_q12_stellar
5951416,14.892,2,2,,,,q1_q12_stellar
5978170,15.561,1,1,,,,q1_q12_stellar
6117415,10.543,1,0,,,,q1_q12_stellar
6118370,15.652,1,1,,,,q1_q12_stellar
6197658,14.810,1,0,,,,q1_q12_stellar
6144039,14.636,1,1,,,,q1_q12_stellar
6199056,13.579,1,1,,,,q1_q12_stellar
6226908,15.412,1,1,,,,q1_q12_stellar
6200709,16.720,1,2,,,,q1_q12_stellar
6201203,15.601,1,3,,,,q1_q12_stellar
6228703,12.843,1,0,,,,q1_q12_stellar
6124941,13.783,1,1,,,,q1_q12_stellar
6205384,13.945,1,1,,,,q1_q12_stellar
6205566,15.202,1,1,,,,q1_q12_stellar
6206214,13.628,1,1,,,,q1_q12_stellar
6186182,15.602,1,1,,,,q1_q12_stellar
6109688,12.271,1,0,,,,q1_q12_stellar
6187888,15.352,1,0,,,,q1_q12_stellar
6139220,15.233,1,0,,,,q1_q12_stellar
6346809,14.940,1,1,,,,q1_q12_stellar
6347299,13.909,2,2,,,,q1_q12_stellar
6276994,14.363,1,1,,,,q1_q12_stellar
6351097,14.521,1,1,,,,q1_q12_stellar
6356207,15.484,1,1,,,,q1_q12_stellar
6279823,14.425,1,3,,,,q1_q12_stellar
6356400,15.671,1,0,,,,q1_q12_stellar
6356692,11.926,1,1,,,,q1_q12_stellar
6382217,15.773,2,2,,,,q1_q12_stellar
6285094,14.967,1,0,,,,q1_q12_stellar
6309763,14.022,1,1,,,,q1_q12_stellar
6359926,14.955,1,1,,,,q1_q12_stellar
6286161,16.709,1,2,,,,q1_q12_stellar
6263593,15.037,1,1,,,,q1_q12_stellar
6265665,13.509,1,1,,,,q1_q12_stellar
6364276,15.290,1,1,,,,q1_q12_stellar
6289650,14.110,1,1,,,,q1_q12_stellar
