kepid,kepmag,nkoi,rrmscdpp03p0,rrmscdpp06p0,rrmscdpp09p0,rrmscdpp12p0,rrmscdpp15p0,st_delivname
5781991,14.768,1,,,,,,q1_q12_stellar
5807579,13.745,1,,,,,,q1_q12_stellar
5784777,15.362,1,,,,,,q1_q12_stellar
5869272,15.899,1,,,,,,q1_q12_stellar
5897826,13.109,2,,,,,,q1_q12_stellar
5956354,14.999,1,,,,,,q1_q12_stellar
5956633,15.501,1,,,,,,q1_q12_stellar
5957181,15.646,1,,,,,,q1_q12_stellar
5989391,10.877,1,,,,,,q1_q12_stellar
6063220,12.970,1,,,,,,q1_q12_stellar
6063448,13.755,1,,,,,,q1_q12_stellar
6042116,11.300,1,,,,,,q1_q12_stellar
6066107,11.597,1,,,,,,q1_q12_stellar
6043490,13.381,1,,,,,,q1_q12_stellar
6067545,13.093,1,,,,,,q1_q12_stellar
6070337,15.618,1,,,,,,q1_q12_stellar
5964985,13.473,1,,,,,,q1_q12_stellar
6026737,13.313,2,,,,,,q1_q12_stellar
6048024,12.849,1,,,,,,q1_q12_stellar
6029239,12.549,2,,,,,,q1_q12_stellar
6032318,15.917,1,,,,,,q1_q12_stellar
6032497,15.447,1,,,,,,q1_q12_stellar
6032517,14.574,1,,,,,,q1_q12_stellar
6049190,14.811,1,,,,,,q1_q12_stellar
5978170,15.561,1,,,,,,q1_q12_stellar
6056992,13.761,1,,,,,,q1_q12_stellar
5952448,15.384,1,,,,,,q1_q12_stellar
5979863,15.229,1,,,,,,q1_q12_stellar
5980061,15.476,1,,,,,,q1_q12_stellar
6058614,15.505,1,,,,,,q1_q12_stellar
5953297,14.009,1,,,,,,q1_q12_stellar
5954001,13.848,1,,,,,,q1_q12_stellar
5983348,15.048,1,,,,,,q1_q12_stellar
5983532,15.050,1,,,,,,q1_q12_stellar
6116172,13.735,3,,,,,,q1_q12_stellar
6140059,13.519,1,,,,,,q1_q12_stellar
6198999,15.320,1,,,,,,q1_q12_stellar
6199716,15.881,1,,,,,,q1_q12_stellar
6200529,15.822,1,,,,,,q1_q12_stellar
6201203,15.601,1,,,,,,q1_q12_stellar
6228703,12.843,1,,,,,,q1_q12_stellar
6231721,15.673,1,,,,,,q1_q12_stellar
6206214,13.628,1,,,,,,q1_q12_stellar
6103377,14.935,2,,,,,,q1_q12_stellar
6128141,14.337,1,,,,,,q1_q12_stellar
6182508,15.901,1,,,,,,q1_q12_stellar
6209225,13.993,1,,,,,,q1_q12_stellar
6185717,13.393,1,,,,,,q1_q12_stellar
6137704,14.160,1,,,,,,q1_q12_stellar
6190535,15.602,1,,,,,,q1_q12_stellar
6347299,13.909,2,,,,,,q1_q12_stellar
6347434,15.973,1,,,,,,q1_q12_stellar
6276791,15.466,2,,,,,,q1_q12_stellar
6305192,14.153,1,,,,,,q1_q12_stellar
6381846,14.883,3,,,,,,q1_q12_stellar
6286155,13.763,1,,,,,,q1_q12_stellar
6312171,15.181,1,,,,,,q1_q12_stellar
6364143,14.579,1,,,,,,q1_q12_stellar
6525280,13.388,1,,,,,,q1_q12_stellar
6525398,15.884,1,,,,,,q1_q12_stellar
6422070,15.257,1,,,,,,q1_q12_stellar
6423922,15.673,1,,,,,,q1_q12_stellar
6527229,15.814,1,,,,,,q1_q12_stellar
6425957,13.506,2,,,,,,q1_q12_stellar
6528141,15.572,1,,,,,,q1_q12_stellar
6384840,15.671,1,,,,,,q1_q12_stellar
6462863,12.205,4,,,,,,q1_q12_stellar
6387450,14.349,1,,,,,,q1_q12_stellar
6438379,14.534,1,,,,,,q1_q12_stellar
6468138,13.350,1,,,,,,q1_q12_stellar
6441738,14.898,1,,,,,,q1_q12_stellar
6442246,13.386,1,,,,,,q1_q12_stellar
6390824,15.460,1,,,,,,q1_q12_stellar
6392727,15.287,1,,,,,,q1_q12_stellar
6680911,13.749,1,,,,,,q1_q12_stellar
6681618,15.975,1,,,,,,q1_q12_stellar
6630943,14.606,1,,,,,,q1_q12_stellar
6685526,15.001,1,,,,,,q1_q12_stellar
6665064,15.183,2,,,,,,q1_q12_stellar
6665223,14.427,2,,,,,,q1_q12_stellar
6670610,15.537,1,,,,,,q1_q12_stellar
6531485,15.553,1,,,,,,q1_q12_stellar
6531491,15.609,1,,,,,,q1_q12_stellar
6531617,14.546,1,,,,,,q1_q12_stellar
6593363,12.893,1,,,,,,q1_q12_stellar
6543682,13.908,1,,,,,,q1_q12_stellar
6615600,15.933,1,,,,,,q1_q12_stellar
6616218,12.557,2,,,,,,q1_q12_stellar
6620003,15.686,1,,,,,,q1_q12_stellar
6678383,12.596,4,,,,,,q1_q12_stellar
6604328,15.898,1,,,,,,q1_q12_stellar
6853172,15.426,1,,,,,,q1_q12_stellar
6768616,15.154,2,,,,,,q1_q12_stellar
6773862,15.220,1,,,,,,q1_q12_stellar
6715997,14.450,1,,,,,,q1_q12_stellar
6774408,12.812,1,,,,,,q1_q12_stellar
6774826,13.997,1,,,,,,q1_q12_stellar
6859801,14.874,1,,,,,,q1_q12_stellar
6805146,13.210,1,,,,,,q1_q12_stellar
6862721,15.768,1,,,,,,q1_q12_stellar
6778008,15.263,1,,,,,,q1_q12_stellar
6838050,14.825,1,,,,,,q1_q12_stellar
6864893,14.923,1,,,,,,q1_q12_stellar
6842682,14.640,1,,,,,,q1_q12_stellar
6695622,14.927,1,,,,,,q1_q12_stellar
6850665,12.391,1,,,,,,q1_q12_stellar
6852488,13.908,1,,,,,,q1_q12_stellar
6934986,14.895,1,,,,,,q1_q12_stellar
6956233,15.932,1,,,,,,q1_q12_stellar
7019524,14.699,1,,,,,,q1_q12_stellar
6960487,15.142,1,,,,,,q1_q12_stellar
6939913,15.070,1,,,,,,q1_q12_stellar
6891543,14.449,1,,,,,,q1_q12_stellar
7026477,13.974,1,,,,,,q1_q12_stellar
6922244,13.563,1,,,,,,q1_q12_stellar
6947062,15.680,1,,,,,,q1_q12_stellar
6947623,14.835,1,,,,,,q1_q12_stellar
6947668,15.802,1,,,,,,q1_q12_stellar
6924203,14.931,1,,,,,,q1_q12_stellar
6867588,14.434,1,,,,,,q1_q12_stellar
6952570,15.158,1,,,,,,q1_q12_stellar
6952971,14.706,1,,,,,,q1_q12_stellar
6953281,15.557,1,,,,,,q1_q12_stellar
6934045,13.491,1,,,,,,q1_q12_stellar
7124613,13.343,1,,,,,,q1_q12_stellar
7129465,15.316,1,,,,,,q1_q12_stellar
7132542,15.327,1,,,,,,q1_q12_stellar
7049486,13.144,1,,,,,,q1_q12_stellar
7109675,15.262,2,,,,,,q1_q12_stellar
7198587,12.888,1,,,,,,q1_q12_stellar
7115597,15.915,1,,,,,,q1_q12_stellar
7115785,13.998,3,,,,,,q1_q12_stellar
7137725,13.121,1,,,,,,q1_q12_stellar
7031126,13.945,1,,,,,,q1_q12_stellar
7116859,15.163,1,,,,,,q1_q12_stellar
7117050,10.996,1,,,,,,q1_q12_stellar
7093401,15.417,1,,,,,,q1_q12_stellar
7118364,15.024,1,,,,,,q1_q12_stellar
7094944,15.562,1,,,,,,q1_q12_stellar
7121885,15.191,1,,,,,,q1_q12_stellar
7101828,14.261,1,,,,,,q1_q12_stellar
7122259,15.600,1,,,,,,q1_q12_stellar
7102316,15.990,3,,,,,,q1_q12_stellar
7289165,12.859,1,,,,,,q1_q12_stellar
7289338,15.589,2,,,,,,q1_q12_stellar
7351237,15.832,1,,,,,,q1_q12_stellar
7211879,15.349,1,,,,,,q1_q12_stellar
7212722,13.969,1,,,,,,q1_q12_stellar
7303253,15.316,1,,,,,,q1_q12_stellar
7198881,13.408,2,,,,,,q1_q12_stellar
7199060,12.972,1,,,,,,q1_q12_stellar
7199724,14.549,1,,,,,,q1_q12_stellar
7220429,14.471,1,,,,,,q1_q12_stellar
7281356,15.036,1,,,,,,q1_q12_stellar
7282042,13.449,1,,,,,,q1_q12_stellar
7204233,14.733,1,,,,,,q1_q12_stellar
7287391,15.295,1,,,,,,q1_q12_stellar
7455287,15.847,3,,,,,,q1_q12_stellar
7512982,15.887,2,,,,,,q1_q12_stellar
7431665,10.974,1,,,,,,q1_q12_stellar
7433585,14.914,1,,,,,,q1_q12_stellar
7515336,12.715,1,,,,,,q1_q12_stellar
7515670,15.206,2,,,,,,q1_q12_stellar
7434875,15.067,3,,,,,,q1_q12_stellar
7362450,12.900,1,,,,,,q1_q12_stellar
7362632,15.444,1,,,,,,q1_q12_stellar
7386391,15.365,1,,,,,,q1_q12_stellar
7445445,14.338,3,,,,,,q1_q12_stellar
7366036,11.656,1,,,,,,q1_q12_stellar
7368137,14.897,1,,,,,,q1_q12_stellar
7449541,15.620,1,,,,,,q1_q12_stellar
7592922,15.377,1,,,,,,q1_q12_stellar
7618231,14.844,1,,,,,,q1_q12_stellar
7595157,14.140,2,,,,,,q1_q12_stellar
7626506,13.771,2,,,,,,q1_q12_stellar
7631138,14.030,1,,,,,,q1_q12_stellar
7603200,12.925,3,,,,,,q1_q12_stellar
7604328,15.404,2,,,,,,q1_q12_stellar
7529266,13.643,1,,,,,,q1_q12_stellar
7584778,14.519,1,,,,,,q1_q12_stellar
7732285,13.330,1,,,,,,q1_q12_stellar
7690782,14.105,1,,,,,,q1_q12_stellar
7690855,14.040,1,,,,,,q1_q12_stellar
7757698,14.433,1,,,,,,q1_q12_stellar
7761585,15.971,1,,,,,,q1_q12_stellar
7695445,13.142,1,,,,,,q1_q12_stellar
7743464,14.925,1,,,,,,q1_q12_stellar
7769815,15.738,1,,,,,,q1_q12_stellar
7700500,15.930,1,,,,,,q1_q12_stellar
7747091,15.181,1,,,,,,q1_q12_stellar
7747103,13.281,1,,,,,,q1_q12_stellar
7747197,15.607,1,,,,,,q1_q12_stellar
7771181,15.693,1,,,,,,q1_q12_stellar
7751571,15.570,1,,,,,,q1_q12_stellar
7755741,13.752,2,,,,,,q1_q12_stellar
7914906,11.961,1,,,,,,q1_q12_stellar
7917068,12.692,1,,,,,,q1_q12_stellar
7936194,12.101,1,,,,,,q1_q12_stellar
7899070,15.500,1,,,,,,q1_q12_stellar
7901016,13.340,1,,,,,,q1_q12_stellar
7812175,16.328,1,,,,,,q1_q12_stellar
7838655,15.465,1,,,,,,q1_q12_stellar
7884986,13.926,1,,,,,,q1_q12_stellar
7976435,12.614,1,,,,,,q1_q12_stellar
8016691,15.464,1,,,,,,q1_q12_stellar
8016692,13.109,1,,,,,,q1_q12_stellar
8042747,14.091,1,,,,,,q1_q12_stellar
7979297,15.003,1,,,,,,q1_q12_stellar
7983117,12.014,2,,,,,,q1_q12_stellar
8018547,15.754,1,,,,,,q1_q12_stellar
8043638,14.743,2,,,,,,q1_q12_stellar
8044608,13.742,1,,,,,,q1_q12_stellar
8023317,12.887,1,,,,,,q1_q12_stellar
8025596,15.711,1,,,,,,q1_q12_stellar
7967861,15.075,1,,,,,,q1_q12_stellar
8030339,15.665,2,,,,,,q1_q12_stellar
8036287,14.536,1,,,,,,q1_q12_stellar
8009350,15.587,1,,,,,,q1_q12_stellar
8009811,11.470,1,,,,,,q1_q12_stellar
8104207,15.234,1,,,,,,q1_q12_stellar
8161561,13.992,1,,,,,,q1_q12_stellar
8162790,15.047,1,,,,,,q1_q12_stellar
8164262,13.360,1,,,,,,q1_q12_stellar
8108437,15.703,1,,,,,,q1_q12_stellar
8094140,15.159,1,,,,,,q1_q12_stellar
8151055,15.947,1,,,,,,q1_q12_stellar
8073806,15.361,1,,,,,,q1_q12_stellar
8095110,13.171,1,,,,,,q1_q12_stellar
8075618,15.674,1,,,,,,q1_q12_stellar
8126531,13.175,1,,,,,,q1_q12_stellar
8180290,14.347,1,,,,,,q1_q12_stellar
8240790,13.665,1,,,,,,q1_q12_stellar
8264070,15.036,1,,,,,,q1_q12_stellar
8182107,14.452,1,,,,,,q1_q12_stellar
8218274,13.623,1,,,,,,q1_q12_stellar
8222395,13.500,1,,,,,,q1_q12_stellar
8222813,15.070,2,,,,,,q1_q12_stellar
8244947,13.658,1,,,,,,q1_q12_stellar
8191672,13.369,1,,,,,,q1_q12_stellar
8192427,11.784,1,,,,,,q1_q12_stellar
8223445,15.861,1,,,,,,q1_q12_stellar
8257205,14.839,2,,,,,,q1_q12_stellar
8197793,15.029,1,,,,,,q1_q12_stellar
8176564,10.338,1,,,,,,q1_q12_stellar
8233326,13.096,1,,,,,,q1_q12_stellar
8288719,13.276,1,,,,,,q1_q12_stellar
8320630,15.230,2,,,,,,q1_q12_stellar
8374494,15.756,1,,,,,,q1_q12_stellar
8374580,14.468,1,,,,,,q1_q12_stellar
8323764,17.376,1,,,,,,q1_q12_stellar
8296467,15.177,1,,,,,,q1_q12_stellar
8351704,15.649,1,,,,,,q1_q12_stellar
8355178,15.863,2,,,,,,q1_q12_stellar
8356054,15.863,1,,,,,,q1_q12_stellar
8278073,14.216,1,,,,,,q1_q12_stellar
8307354,15.916,1,,,,,,q1_q12_stellar
8330575,13.484,1,,,,,,q1_q12_stellar
8308260,15.238,1,,,,,,q1_q12_stellar
8361905,13.766,1,,,,,,q1_q12_stellar
8494410,14.461,2,,,,,,q1_q12_stellar
8396660,11.179,1,,,,,,q1_q12_stellar
8462258,15.736,1,,,,,,q1_q12_stellar
8397947,15.514,3,,,,,,q1_q12_stellar
8430105,10.420,1,,,,,,q1_q12_stellar
8474892,14.372,1,,,,,,q1_q12_stellar
8505674,13.158,1,,,,,,q1_q12_stellar
8435247,15.464,1,,,,,,q1_q12_stellar
8507475,15.965,1,,,,,,q1_q12_stellar
8386035,12.647,1,,,,,,q1_q12_stellar
8453191,13.356,1,,,,,,q1_q12_stellar
8394475,12.646,1,,,,,,q1_q12_stellar
8426567,14.417,1,,,,,,q1_q12_stellar
8621348,14.410,1,,,,,,q1_q12_stellar
8621353,17.953,1,,,,,,q1_q12_stellar
8560804,12.567,1,,,,,,q1_q12_stellar
8560840,15.527,1,,,,,,q1_q12_stellar
8560940,14.545,1,,,,,,q1_q12_stellar
8561063,15.920,3,,,,,,q1_q12_stellar
8561231,15.658,1,,,,,,q1_q12_stellar
8625821,15.024,1,,,,,,q1_q12_stellar
8628973,15.142,1,,,,,,q1_q12_stellar
8546464,15.921,1,,,,,,q1_q12_stellar
8570210,13.607,1,,,,,,q1_q12_stellar
8547429,14.406,1,,,,,,q1_q12_stellar
8631160,13.632,1,,,,,,q1_q12_stellar
8548427,13.859,1,,,,,,q1_q12_stellar
8509781,11.701,1,,,,,,q1_q12_stellar
8552202,15.371,1,,,,,,q1_q12_stellar
8552583,15.062,1,,,,,,q1_q12_stellar
8552719,12.160,3,,,,,,q1_q12_stellar
8553907,12.694,1,,,,,,q1_q12_stellar
8613535,14.456,3,,,,,,q1_q12_stellar
8517303,11.430,1,,,,,,q1_q12_stellar
8554498,11.665,2,,,,,,q1_q12_stellar
8519253,14.423,1,,,,,,q1_q12_stellar
8581240,12.863,2,,,,,,q1_q12_stellar
8525101,13.434,1,,,,,,q1_q12_stellar
8620565,14.912,2,,,,,,q1_q12_stellar
8738735,13.949,2,,,,,,q1_q12_stellar
8689793,14.053,1,,,,,,q1_q12_stellar
8693536,14.299,1,,,,,,q1_q12_stellar
8761550,12.238,1,,,,,,q1_q12_stellar
8695311,15.959,1,,,,,,q1_q12_stellar
8695779,13.897,1,,,,,,q1_q12_stellar
8743244,15.386,2,,,,,,q1_q12_stellar
8747009,13.736,1,,,,,,q1_q12_stellar
8702921,11.980,1,,,,,,q1_q12_stellar
8703506,15.672,1,,,,,,q1_q12_stellar
8748435,14.458,1,,,,,,q1_q12_stellar
8678594,15.120,2,,,,,,q1_q12_stellar
8644911,15.540,1,,,,,,q1_q12_stellar
8752940,14.383,1,,,,,,q1_q12_stellar
8737343,12.011,1,,,,,,q1_q12_stellar
8651389,13.964,1,,,,,,q1_q12_stellar
8651551,15.935,1,,,,,,q1_q12_stellar
8934495,14.868,1,,,,,,q1_q12_stellar
8808064,15.152,1,,,,,,q1_q12_stellar
8812360,13.774,1,,,,,,q1_q12_stellar
8885643,14.497,1,,,,,,q1_q12_stellar
8814872,15.850,1,,,,,,q1_q12_stellar
8815279,15.561,1,,,,,,q1_q12_stellar
8848288,9.837,1,,,,,,q1_q12_stellar
8891318,14.188,1,,,,,,q1_q12_stellar
8780959,13.306,4,,,,,,q1_q12_stellar
8868364,13.769,1,,,,,,q1_q12_stellar
8868657,15.989,1,,,,,,q1_q12_stellar
8823868,11.409,1,,,,,,q1_q12_stellar
8872048,15.484,1,,,,,,q1_q12_stellar
8824737,15.487,1,,,,,,q1_q12_stellar
8804283,14.766,2,,,,,,q1_q12_stellar
8804455,13.482,2,,,,,,q1_q12_stellar
8873674,15.112,1,,,,,,q1_q12_stellar
8873873,11.922,1,,,,,,q1_q12_stellar
8826878,15.365,1,,,,,,q1_q12_stellar
8957572,12.232,1,,,,,,q1_q12_stellar
9079915,13.513,1,,,,,,q1_q12_stellar
9009036,13.499,1,,,,,,q1_q12_stellar
9011877,13.725,1,,,,,,q1_q12_stellar
8971432,15.487,1,,,,,,q1_q12_stellar
9019191,15.323,1,,,,,,q1_q12_stellar
8977176,13.545,1,,,,,,q1_q12_stellar
9070666,12.003,1,,,,,,q1_q12_stellar
8984706,13.920,1,,,,,,q1_q12_stellar
9025971,14.524,1,,,,,,q1_q12_stellar
8953426,12.156,1,,,,,,q1_q12_stellar
9029486,13.630,1,,,,,,q1_q12_stellar
9178185,13.957,1,,,,,,q1_q12_stellar
9221517,13.829,2,,,,,,q1_q12_stellar
9108085,13.655,1,,,,,,q1_q12_stellar
9153246,14.430,1,,,,,,q1_q12_stellar
9156957,15.826,1,,,,,,q1_q12_stellar
9224514,15.316,1,,,,,,q1_q12_stellar
9112931,15.813,1,,,,,,q1_q12_stellar
9202151,15.804,1,,,,,,q1_q12_stellar
9117123,15.090,1,,,,,,q1_q12_stellar
9117416,13.266,3,,,,,,q1_q12_stellar
9227215,15.055,1,,,,,,q1_q12_stellar
9159198,14.886,1,,,,,,q1_q12_stellar
9137257,14.259,1,,,,,,q1_q12_stellar
9162741,13.361,1,,,,,,q1_q12_stellar
9207508,13.705,1,,,,,,q1_q12_stellar
9092897,12.940,1,,,,,,q1_q12_stellar
9141746,15.649,2,,,,,,q1_q12_stellar
9142225,14.495,1,,,,,,q1_q12_stellar
9145415,15.964,1,,,,,,q1_q12_stellar
9214942,15.473,1,,,,,,q1_q12_stellar
9097470,15.612,1,,,,,,q1_q12_stellar
9146018,14.129,3,,,,,,q1_q12_stellar
9171886,15.696,1,,,,,,q1_q12_stellar
9098810,13.448,1,,,,,,q1_q12_stellar
9147029,15.312,1,,,,,,q1_q12_stellar
9172506,12.009,1,,,,,,q1_q12_stellar
9216810,10.555,1,,,,,,q1_q12_stellar
9366988,14.371,1,,,,,,q1_q12_stellar
9386171,15.845,1,,,,,,q1_q12_stellar
9389245,11.543,1,,,,,,q1_q12_stellar
9345819,15.805,1,,,,,,q1_q12_stellar
9304923,12.377,1,,,,,,q1_q12_stellar
9278725,15.277,1,,,,,,q1_q12_stellar
9240664,13.638,1,,,,,,q1_q12_stellar
9280239,15.188,1,,,,,,q1_q12_stellar
9285568,15.424,1,,,,,,q1_q12_stellar
9353742,14.860,1,,,,,,q1_q12_stellar
9357375,15.455,1,,,,,,q1_q12_stellar
9364609,13.747,1,,,,,,q1_q12_stellar
9265521,13.262,1,,,,,,q1_q12_stellar
9266431,13.704,1,,,,,,q1_q12_stellar
9446824,15.653,1,,,,,,q1_q12_stellar
9450647,12.663,1,,,,,,q1_q12_stellar
9451521,14.821,1,,,,,,q1_q12_stellar
9509223,13.594,1,,,,,,q1_q12_stellar
9471539,11.575,1,,,,,,q1_q12_stellar
9456281,15.397,1,,,,,,q1_q12_stellar
9517242,14.334,1,,,,,,q1_q12_stellar
9475552,14.975,2,,,,,,q1_q12_stellar
9480189,15.471,3,,,,,,q1_q12_stellar
9489348,13.596,1,,,,,,q1_q12_stellar
9602538,14.609,1,,,,,,q1_q12_stellar
9604563,14.985,1,,,,,,q1_q12_stellar
9592705,11.020,1,,,,,,q1_q12_stellar
9605552,15.983,1,,,,,,q1_q12_stellar
9531850,17.332,1,,,,,,q1_q12_stellar
9532117,12.344,1,,,,,,q1_q12_stellar
9592855,12.216,1,,,,,,q1_q12_stellar
9593773,15.725,1,,,,,,q1_q12_stellar
9532637,17.453,1,,,,,,q1_q12_stellar
9579072,14.453,1,,,,,,q1_q12_stellar
9518710,11.872,1,,,,,,q1_q12_stellar
9579860,11.576,1,,,,,,q1_q12_stellar
9580167,14.992,1,,,,,,q1_q12_stellar
9536108,14.412,1,,,,,,q1_q12_stellar
9597411,14.731,1,,,,,,q1_q12_stellar
9541163,15.449,1,,,,,,q1_q12_stellar
9541295,12.649,1,,,,,,q1_q12_stellar
9541322,14.685,1,,,,,,q1_q12_stellar
9589323,15.623,1,,,,,,q1_q12_stellar
9643043,15.808,1,,,,,,q1_q12_stellar
9643210,15.610,1,,,,,,q1_q12_stellar
9656397,13.841,1,,,,,,q1_q12_stellar
9715925,16.515,1,,,,,,q1_q12_stellar
9650989,15.067,1,,,,,,q1_q12_stellar
9651668,14.290,1,,,,,,q1_q12_stellar
9702945,13.474,1,,,,,,q1_q12_stellar
9634821,15.213,3,,,,,,q1_q12_stellar
9635510,15.347,1,,,,,,q1_q12_stellar
9665922,13.529,1,,,,,,q1_q12_stellar
9636563,15.091,1,,,,,,q1_q12_stellar
9654875,12.783,1,,,,,,q1_q12_stellar
9639021,13.805,1,,,,,,q1_q12_stellar
9710626,15.713,1,,,,,,q1_q12_stellar
9640123,13.816,1,,,,,,q1_q12_stellar
9640946,14.959,1,,,,,,q1_q12_stellar
9655419,12.659,1,,,,,,q1_q12_stellar
9641144,13.938,1,,,,,,q1_q12_stellar
9692336,17.490,1,,,,,,q1_q12_stellar
9771920,15.658,1,,,,,,q1_q12_stellar
9772531,15.798,1,,,,,,q1_q12_stellar
9824805,15.216,1,,,,,,q1_q12_stellar
9785921,15.420,2,,,,,,q1_q12_stellar
9827094,13.243,1,,,,,,q1_q12_stellar
9775475,15.069,1,,,,,,q1_q12_stellar
9757613,15.473,4,,,,,,q1_q12_stellar
9790806,13.007,1,,,,,,q1_q12_stellar
9777087,17.065,2,,,,,,q1_q12_stellar
9766437,15.485,1,,,,,,q1_q12_stellar
9838608,15.165,1,,,,,,q1_q12_stellar
9881258,13.281,1,,,,,,q1_q12_stellar
9899216,10.886,1,,,,,,q1_q12_stellar
9899352,15.846,1,,,,,,q1_q12_stellar
9899414,14.923,1,,,,,,q1_q12_stellar
9899583,14.835,1,,,,,,q1_q12_stellar
9899630,15.556,1,,,,,,q1_q12_stellar
9883311,15.841,1,,,,,,q1_q12_stellar
9943009,12.660,1,,,,,,q1_q12_stellar
9886255,15.795,1,,,,,,q1_q12_stellar
9945370,15.939,1,,,,,,q1_q12_stellar
9846348,13.754,1,,,,,,q1_q12_stellar
9893318,15.394,1,,,,,,q1_q12_stellar
9909735,13.297,2,,,,,,q1_q12_stellar
9836149,15.200,1,,,,,,q1_q12_stellar
9851142,7.631,1,,,,,,q1_q12_stellar
9851638,15.806,1,,,,,,q1_q12_stellar
9895709,15.134,1,,,,,,q1_q12_stellar
9912977,13.726,1,,,,,,q1_q12_stellar
9837013,14.750,1,,,,,,q1_q12_stellar
9837083,16.180,1,,,,,,q1_q12_stellar
9934274,13.352,1,,,,,,q1_q12_stellar
9996632,15.351,1,,,,,,q1_q12_stellar
9962455,14.056,2,,,,,,q1_q12_stellar
9962595,14.585,1,,,,,,q1_q12_stellar
9963265,15.315,1,,,,,,q1_q12_stellar
9955598,9.439,1,,,,,,q1_q12_stellar
9956082,15.331,1,,,,,,q1_q12_stellar
9992325,15.464,1,,,,,,q1_q12_stellar
9957627,14.292,1,,,,,,q1_q12_stellar
9957659,15.496,1,,,,,,q1_q12_stellar
9958053,11.727,1,,,,,,q1_q12_stellar
9993529,14.864,1,,,,,,q1_q12_stellar
9776186,17.352,1,1125.960,849.841,736.911,665.314,607.658,q1_q16_stellar
9763754,14.547,1,112.408,88.027,78.013,73.164,70.268,q1_q16_stellar
9761573,14.114,1,97.250,81.811,76.700,75.121,74.597,q1_q16_stellar
10257903,15.482,1,,,,,,q1_q16_stellar
10285631,13.497,2,75.701,59.634,52.702,49.192,46.826,q1_q16_stellar
10288922,15.589,1,245.607,186.974,162.343,148.702,139.261,q1_q16_stellar
10264660,12.128,1,40.113,38.361,39.097,40.213,39.913,q1_q16_stellar
10295951,12.628,1,54.510,46.284,43.477,42.241,41.781,q1_q16_stellar
10646620,13.253,1,71.669,65.220,65.052,65.509,64.298,q1_q16_stellar
10647452,15.556,1,264.989,198.665,169.390,152.641,140.241,q1_q16_stellar
10661718,15.277,1,156.304,113.672,94.988,84.371,76.232,q1_q16_stellar
10669994,14.801,1,111.997,83.203,71.844,64.929,60.852,q1_q16_stellar
10711913,15.521,1,,,,,,q1_q16_stellar
10663976,14.182,1,90.700,70.664,62.457,57.366,53.747,q1_q16_stellar
10730070,14.110,1,90.781,72.660,65.366,62.244,60.181,q1_q16_stellar
10664416,14.856,1,145.365,110.359,98.467,92.424,87.703,q1_q16_stellar
10724369,14.755,1,132.951,101.233,87.439,80.351,74.074,q1_q16_stellar
10674871,14.740,1,145.856,119.986,109.791,107.589,106.622,q1_q16_stellar
10730703,15.378,2,191.800,150.567,134.401,125.930,118.916,q1_q16_stellar
9851662,14.503,1,141.806,107.844,94.194,86.778,80.914,q1_q16_stellar
9892856,15.420,1,199.210,154.065,135.553,124.790,115.443,q1_q16_stellar
9822284,11.563,1,26.897,22.850,21.591,21.330,21.374,q1_q16_stellar
9837828,16.303,1,381.726,299.550,283.200,272.087,274.145,q1_q16_stellar
9872283,13.884,2,104.799,87.711,81.974,80.562,80.273,q1_q16_stellar
9838060,16.029,1,336.902,277.710,258.860,255.322,262.087,q1_q16_stellar
9837083,16.180,1,537.915,430.056,374.813,346.790,331.708,q1_q16_stellar
9845909,15.089,1,176.927,133.446,116.512,106.120,98.406,q1_q16_stellar
9838414,17.511,1,1173.731,852.811,734.020,652.435,580.210,q1_q16_stellar
9850843,14.863,1,169.038,124.538,104.703,93.016,83.750,q1_q16_stellar
9850893,14.673,1,180.814,142.557,126.522,117.919,112.810,q1_q16_stellar
9884104,13.764,3,78.073,64.272,59.423,57.356,56.593,q1_q16_stellar
10861608,15.246,1,211.704,169.750,149.631,138.672,132.250,q1_q16_stellar
10735519,11.780,1,98.921,98.625,97.090,96.622,96.790,q1_q16_stellar
10790387,15.128,1,152.892,111.955,93.806,83.594,75.784,q1_q16_stellar
10858691,15.587,4,192.795,143.687,123.102,111.844,104.742,q1_q16_stellar
10747439,14.455,1,126.368,103.103,96.361,94.853,94.758,q1_q16_stellar
10810859,15.202,1,182.288,133.515,111.071,97.197,86.488,q1_q16_stellar
10751908,15.457,1,255.141,191.100,162.423,144.969,129.865,q1_q16_stellar
10799291,14.977,1,257.958,248.116,237.512,230.422,221.211,q1_q16_stellar
10799735,14.904,1,136.747,105.430,91.731,85.045,81.502,q1_q16_stellar
10593626,11.664,1,29.456,24.204,22.367,21.760,21.528,q1_q16_stellar
10549924,13.467,1,70.652,60.930,58.503,58.486,58.932,q1_q16_stellar
10600955,14.872,1,142.909,109.583,93.861,86.094,79.725,q1_q16_stellar
10488450,12.269,1,67.103,60.339,54.806,50.821,46.798,q1_q16_stellar
10525049,13.977,1,84.271,66.993,60.669,57.946,56.235,q1_q16_stellar
10525077,15.355,1,172.953,126.088,105.442,93.701,84.921,q1_q16_stellar
10489521,16.169,1,658.306,643.250,675.367,697.676,697.644,q1_q16_stellar
10591855,15.571,1,257.092,197.959,170.538,158.245,150.490,q1_q16_stellar
10552263,12.355,1,41.595,33.241,29.603,27.841,26.682,q1_q16_stellar
10491044,15.957,1,394.960,286.252,236.760,210.916,190.614,q1_q16_stellar
