planet_name,disposition,koi_id,kic_id,npl,kep_mag,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,logrho,logrho_err1,logrho_err2,Teff,Teff_err1,Teff_err2,FeH,FeH_err1,FeH_err2,logg,logg_err1,logg_err2,limbdark_1,limbdark_2,period,period_err1,period_err2,epoch,epoch_err1,epoch_err2,prad,prad_err1,prad_err2,impact,impact_err1,impact_err2,depth,depth_err1,depth_err2,duration,duration_err1,duration_err2,ror,ror_err1,ror_err2,dor,dor_err1,dor_err2,snr,num_transits
K02711.01,CONFIRMED,K02711,5272233,2,13.642,1.0040,0.0820,-0.0670,1.1110,0.1780,-0.1340,0.013742826971687825,0.1289887463735305,-0.13134970364501308,5885.00,105.00,-117.00,0.0000,0.1500,-0.1500,4.348,0.110,-0.110,0.3588,0.2868,9.024364140,4.0040000e-05,-4.0040000e-05,133.5419900,3.460000e-03,-3.460000e-03,1.62,2.600e-01,-2.000e-01,0.0140,0.4400,-0.0140,2.1460e+02,1.020e+01,-1.020e+01,3.01100,0.10500,-0.10500,0.013340,5.550000e-04,-3.810000e-04,23.210000,1.300000,-1.300000,23.50,143
K02711.02,CONFIRMED,K02711,5272233,2,13.642,1.0040,0.0820,-0.0670,1.1110,0.1780,-0.1340,0.013742826971687825,0.1289887463735305,-0.13134970364501308,5885.00,105.00,-117.00,0.0000,0.1500,-0.1500,4.348,0.110,-0.110,0.3588,0.2868,17.340873500,1.2960000e-04,-1.2960000e-04,138.9669400,6.270000e-03,-6.270000e-03,1.43,2.300e-01,-1.700e-01,0.4890,0.4620,-0.2790,1.5900e+02,1.300e+01,-1.300e+01,3.39800,0.18300,-0.18300,0.011797,4.210000e-04,-7.600000e-04,34.500000,10.900000,-10.900000,13.50,76
K02775.01,CANDIDATE,K02775,6346809,1,14.94,0.8190,0.1150,-0.0620,0.9010,0.2310,-0.1240,0.19826081980851962,0.19161738415297963,-0.15350623395663177,5653.00,169.00,-152.00,-0.3200,0.3000,-0.3000,4.442,0.116,-0.174,0.3728,0.2787,17.577045690,5.5890000e-05,-5.5890000e-05,137.7311600,2.620000e-03,-2.620000e-03,27.21,6.980e+00,-3.740e+00,1.2500,6.7910,-0.0060,6.7000e+02,4.200e+01,-4.200e+01,2.02200,0.14100,-0.14100,0.276580,6.781329e+00,-7.175000e-03,17.420000,8.600000,-8.600000,19.10,61
K02855.01,CANDIDATE,K02855,4547603,1,14.456,0.9020,0.0680,-0.0390,1.0720,0.1560,-0.1560,0.013773472456978136,0.11867920004043461,-0.16189771508953718,5487.00,82.00,-74.00,0.1200,0.1500,-0.1500,4.333,0.143,-0.104,0.4603,0.2291,1.400755743,3.2760000e-06,-3.2760000e-06,132.0217700,1.960000e-03,-1.960000e-03,1.30,1.900e-01,-1.900e-01,0.4130,0.0360,-0.4130,1.4440e+02,9.400e+00,-9.400e+00,1.05620,0.07120,-0.07120,0.011144,4.600000e-04,-5.500000e-04,9.380000,2.600000,-2.600000,19.80,956
K02856.01,CONFIRMED,K02856,5688910,1,15.323,1.0480,0.1600,-0.1200,1.0930,0.3450,-0.1480,0.05365208778388963,0.225403381269068,-0.15451351668405658,6036.00,190.00,-211.00,0.0200,0.2500,-0.3000,4.382,0.090,-0.210,0.3588,0.2868,25.873091400,1.4640000e-04,-1.4640000e-04,143.2864400,5.850000e-03,-5.850000e-03,2.88,9.100e-01,-3.900e-01,0.1960,0.2460,-0.1960,6.9440e+02,3.960e+01,-3.960e+01,5.08500,0.21600,-0.21600,0.024151,1.038000e-03,-7.890000e-04,39.080000,5.100000,-5.100000,20.10,21
K02857.01,CONFIRMED,K02857,6345732,2,13.701,1.0840,0.0850,-0.0770,1.2910,0.2090,-0.2090,-0.14859815361160264,0.12999966463017879,-0.18586286168289815,5937.00,71.00,-79.00,0.1000,0.1500,-0.1500,4.251,0.137,-0.112,0.3661,0.2844,20.264202300,1.3050000e-04,-1.3050000e-04,135.2791900,6.380000e-03,-6.380000e-03,2.12,3.500e-01,-3.400e-01,0.9140,0.0020,-0.6470,1.8530e+02,1.010e+01,-1.010e+01,4.66400,0.15600,-0.15600,0.015063,3.200000e-05,-2.608000e-03,14.660000,7.300000,-7.300000,19.90,51
K00272.01,CANDIDATE,K00272,5716763,1,12.107,0.8810,0.1300,-0.0740,1.5960,0.3370,-0.5060,-0.514971461646794,0.16475765188652597,-0.4911873081868763,5918.00,163.00,-133.00,-0.6200,0.3500,-0.2000,3.978,0.322,-0.138,0.3268,0.2946,1.281328310,2.3200000e-07,-2.3200000e-07,169.6659530,1.480000e-04,-1.480000e-04,4.52,9.500e-01,-1.430e+00,0.9260,0.0060,-0.6100,5.2550e+02,3.700e+00,-3.700e+00,0.91570,0.02500,-0.02500,0.025924,2.380000e-04,-3.450000e-03,4.810000,2.300000,-2.300000,196.40,1670
K02857.02,CONFIRMED,K02857,6345732,2,13.701,1.0840,0.0850,-0.0770,1.2910,0.2090,-0.2090,-0.14859815361160264,0.12999966463017879,-0.18586286168289815,5937.00,71.00,-79.00,0.1000,0.1500,-0.1500,4.251,0.137,-0.112,0.3661,0.2844,7.441361020,6.6930000e-05,-6.6930000e-05,137.7469500,6.720000e-03,-6.720000e-03,1.33,2.100e-01,-2.200e-01,0.8620,0.0620,-0.6320,7.9700e+01,6.400e+00,-6.400e+00,4.55400,0.21700,-0.21700,0.009401,1.508000e-03,-1.386000e-03,6.630000,3.100000,-3.100000,14.20,136
K02931.01,CONFIRMED,K02931,8611257,1,14.699,0.7980,0.0280,-0.0660,0.7150,0.0470,-0.0290,0.4882360569327777,0.057696117825334126,-0.04786694972812283,5010.00,100.00,-100.00,-0.1600,0.1500,-0.1500,4.623,0.014,-0.052,0.5508,0.1646,99.253233600,9.1600000e-04,-9.1600000e-04,148.5306700,8.380000e-03,-8.380000e-03,2.17,1.500e-01,-8.000e-02,0.9470,0.0050,-0.6740,5.3800e+02,3.060e+01,-3.060e+01,7.20800,0.22600,-0.22600,0.027854,3.530000e-04,-7.359000e-03,42.100000,20.900000,-20.900000,20.50,15
K02933.01,CANDIDATE,K02933,12416987,1,15.823,0.6500,0.0630,-0.0630,0.6230,0.0570,-0.0510,0.5786005076506369,0.08151936805655446,-0.09005766124451753,4412.00,155.00,-170.00,-0.2000,0.3000,-0.3000,4.662,0.032,-0.042,0.666,0.0775,119.083304200,5.1500000e-04,-5.1500000e-04,163.5621200,3.210000e-03,-3.210000e-03,22.19,2.030e+00,-1.810e+00,1.2570,60.5000,-1.1160,2.9510e+03,1.870e+02,-1.870e+02,2.55800,0.18500,-0.18500,0.326228,6.049130e+01,-1.095292e+00,150.800000,75.300000,-75.300000,18.90,11
K02935.01,CANDIDATE,K02935,8259713,1,13.603,1.0480,0.1560,-0.1280,1.0550,0.3230,-0.1390,0.09975519473186363,0.2201104474192343,-0.15085759418186834,6434.00,152.00,-209.00,-0.3600,0.2500,-0.3000,4.414,0.067,-0.202,0.2859,0.3124,27.881315400,3.8040000e-04,-3.8040000e-04,134.5136900,9.590000e-03,-9.590000e-03,1.54,4.700e-01,-2.000e-01,0.1680,0.2880,-0.1680,2.0920e+02,1.630e+01,-1.630e+01,6.34600,0.32400,-0.32400,0.013372,7.330000e-04,-5.450000e-04,33.550000,5.000000,-5.000000,15.50,46
K02936.01,CONFIRMED,K02936,10880507,1,14.421,0.9200,0.0580,-0.0440,0.9830,0.1260,-0.0940,0.13527856483443848,0.1059886288918582,-0.10034308453217025,5496.00,82.00,-74.00,0.1400,0.1500,-0.1500,4.417,0.095,-0.095,0.4603,0.2291,6.480213800,4.1470000e-05,-4.1470000e-05,132.8598000,5.270000e-03,-5.270000e-03,1.26,1.600e-01,-1.200e-01,0.7250,0.2400,-0.5280,1.4200e+02,1.190e+01,-1.190e+01,3.27000,0.16200,-0.16200,0.011743,3.996000e-03,-1.107000e-03,10.710000,5.200000,-5.200000,13.70,160
K02712.01,CANDIDATE,K02712,11098013,1,11.125,1.3290,0.0920,-0.0840,1.3370,0.2290,-0.0980,-0.10571794985793102,0.13601404392857158,-0.076908348621762,6408.00,115.00,-140.00,0.3000,0.1000,-0.2000,4.309,0.040,-0.120,0.3067,0.3171,7.507900410,9.7420000e-05,-9.7420000e-05,138.7047000,1.040000e-02,-1.040000e-02,1.77,3.100e-01,-1.300e-01,0.7950,0.0580,-0.5410,1.4500e+02,1.410e+01,-1.410e+01,5.64600,0.30800,-0.30800,0.012157,2.704000e-03,-1.327000e-03,6.420000,3.000000,-3.000000,11.90,144
K02714.01,CONFIRMED,K02714,12206313,3,13.312,1.0770,0.1020,-0.0740,1.2910,0.2160,-0.2160,-0.15141173251598922,0.13427954573715584,-0.19338544074523623,6115.00,122.00,-135.00,-0.0400,0.1500,-0.1500,4.249,0.137,-0.112,0.3534,0.2904,14.383226700,8.6240000e-05,-8.6240000e-05,140.5764800,5.300000e-03,-5.300000e-03,1.84,3.100e-01,-3.100e-01,0.7000,0.0130,-0.5240,1.7850e+02,5.000e+00,-5.000e+00,8.37800,0.12900,-0.12900,0.013044,1.544000e-03,-8.040000e-04,9.640000,4.100000,-4.100000,39.00,89
K02714.02,CONFIRMED,K02714,12206313,3,13.312,1.0770,0.1020,-0.0740,1.2910,0.2160,-0.2160,-0.15141173251598922,0.13427954573715584,-0.19338544074523623,6115.00,122.00,-135.00,-0.0400,0.1500,-0.1500,4.249,0.137,-0.112,0.3534,0.2904,47.318663100,4.0510000e-04,-4.0510000e-04,170.0603500,6.330000e-03,-6.330000e-03,2.10,3.500e-01,-3.500e-01,0.1890,0.2760,-0.1890,2.6340e+02,7.700e+00,-7.700e+00,10.46500,0.19500,-0.19500,0.014906,3.920000e-04,-4.300000e-04,34.450000,2.000000,-2.000000,36.20,28
K02715.01,CONFIRMED,K02715,9837661,3,16.835,0.5130,0.0360,-0.0540,0.5030,0.0300,-0.0560,0.7545647009293242,0.05550463942196637,-0.12401388674339786,3640.00,81.00,-90.00,0.2100,0.1500,-0.1500,4.744,0.056,-0.024,0.5308,0.2107,11.128274270,2.0740000e-05,-2.0740000e-05,139.5441700,2.010000e-03,-2.010000e-03,4.04,2.400e-01,-4.500e-01,0.5940,0.2400,-0.3880,6.0570e+03,1.030e+02,-1.030e+02,2.61180,0.05920,-0.05920,0.073529,9.679000e-03,-3.892000e-03,29.100000,11.900000,-11.900000,65.60,58
K02778.01,CONFIRMED,K02778,7769819,1,15.392,0.8300,0.1180,-0.0690,0.9010,0.1950,-0.1300,0.20405501042417504,0.16774981644687517,-0.16282006692067277,5417.00,188.00,-169.00,-0.0800,0.3000,-0.3000,4.447,0.108,-0.162,0.4415,0.2396,2.215712960,7.6270000e-06,-7.6270000e-06,131.8210700,2.980000e-03,-2.980000e-03,1.70,3.600e-01,-2.500e-01,0.7960,0.1220,-0.5970,2.8510e+02,1.550e+01,-1.550e+01,1.82110,0.08950,-0.08950,0.017229,2.531000e-03,-2.032000e-03,5.950000,2.600000,-2.600000,22.10,515
K02779.01,CANDIDATE,K02779,11874577,1,14.936,0.9500,0.0950,-0.1160,0.8620,0.2430,-0.0760,0.32035309879999946,0.20522209591755142,-0.10053304602539181,6161.00,166.00,-203.00,-0.5000,0.3000,-0.3000,4.545,0.046,-0.196,0.3026,0.3029,34.458549500,2.1730000e-04,-2.1730000e-04,147.8249300,5.230000e-03,-5.230000e-03,1.88,5.300e-01,-1.700e-01,0.6260,0.0310,-0.4710,4.3100e+02,2.040e+01,-2.040e+01,7.43400,0.14800,-0.14800,0.019948,2.927000e-03,-9.110000e-04,28.500000,12.700000,-12.700000,23.70,39
K02780.01,CONFIRMED,K02780,12164564,1,15.526,1.0720,0.1440,-0.1440,1.0050,0.3260,-0.1020,0.17284789107251844,0.22963558067564607,-0.11694062395725906,6198.00,175.00,-218.00,-0.1600,0.2500,-0.3500,4.464,0.052,-0.208,0.3147,0.3032,3.351840410,1.1630000e-05,-1.1630000e-05,131.6444100,3.090000e-03,-3.090000e-03,1.88,6.000e-01,-1.900e-01,0.0910,0.3650,-0.0910,3.4530e+02,2.040e+01,-2.040e+01,1.98550,0.09570,-0.09570,0.017094,8.000000e-04,-5.500000e-04,13.080000,1.900000,-1.900000,20.00,391
K00268.01,CANDIDATE,K00268,3425851,1,10.56,1.1750,0.0580,-0.0650,1.3590,0.0620,-0.0680,-0.18046921260443774,0.04265575937078203,-0.05231054130105958,6342.00,86.00,-76.00,-0.0600,0.1000,-0.1000,4.242,0.033,-0.030,0.3166,0.303,110.378382800,2.7790000e-04,-2.7790000e-04,175.9317000,1.870000e-03,-1.870000e-03,3.02,1.400e-01,-1.500e-01,0.0140,0.3150,-0.0140,4.8980e+02,5.200e+00,-5.200e+00,12.21100,0.06390,-0.06390,0.020351,2.700000e-04,-1.390000e-04,70.456000,0.524000,-0.524000,108.90,12
K02859.01,CONFIRMED,K02859,10397751,5,13.851,0.6800,0.0860,-0.0340,0.7210,0.0820,-0.0730,0.4078544095332394,0.09971859158812152,-0.10699049135627359,5374.00,160.00,-144.00,-0.6800,0.3000,-0.3000,4.555,0.088,-0.064,0.4535,0.23369999999999996,3.446212500,1.8740000e-05,-1.8740000e-05,132.2289400,3.640000e-03,-3.640000e-03,0.70,8.000e-02,-7.000e-02,0.7040,0.2560,-0.4950,8.3500e+01,5.900e+00,-5.900e+00,2.10100,0.11900,-0.11900,0.008944,2.367000e-03,-6.550000e-04,9.090000,3.800000,-3.800000,15.60,386
K02859.02,CONFIRMED,K02859,10397751,5,13.851,0.6800,0.0860,-0.0340,0.7210,0.0820,-0.0730,0.4078544095332394,0.09971859158812152,-0.10699049135627359,5374.00,160.00,-144.00,-0.6800,0.3000,-0.3000,4.555,0.088,-0.064,0.4535,0.23369999999999996,2.005414293,9.8720000e-06,-9.8720000e-06,133.2452600,3.690000e-03,-3.690000e-03,0.65,7.000e-02,-7.000e-02,0.8740,0.0690,-0.6450,5.9500e+01,5.000e+00,-5.000e+00,1.93400,0.12900,-0.12900,0.008216,1.576000e-03,-1.224000e-03,4.090000,1.900000,-1.900000,13.90,625
K02859.03,CANDIDATE,K02859,10397751,5,13.851,0.6800,0.0860,-0.0340,0.7210,0.0820,-0.0730,0.4078544095332394,0.09971859158812152,-0.10699049135627359,5374.00,160.00,-144.00,-0.6800,0.3000,-0.3000,4.555,0.088,-0.064,0.4535,0.23369999999999996,4.288867920,3.5660000e-05,-3.5660000e-05,132.3776100,7.460000e-03,-7.460000e-03,0.57,7.000e-02,-6.000e-02,0.5340,0.4270,-0.3290,5.9300e+01,6.000e+00,-6.000e+00,2.59900,0.19900,-0.19900,0.007254,3.410000e-04,-5.100000e-04,10.790000,4.400000,-4.400000,11.10,240
K02862.01,CANDIDATE,K02862,6679295,1,15.907,0.5450,0.0240,-0.0410,0.5120,0.0290,-0.0350,0.7577379103344403,0.05096433750240803,-0.07311601514786858,3678.00,73.00,-80.00,0.2600,0.1500,-0.1500,4.755,0.028,-0.032,0.4262,0.2964,24.575252400,1.7820000e-04,-1.7820000e-04,144.1832400,6.490000e-03,-6.490000e-03,1.64,9.000e-02,-1.100e-01,0.4890,0.4660,-0.2880,1.0034e+03,8.120e+01,-8.120e+01,2.25800,0.14500,-0.14500,0.029364,9.040000e-04,-2.106000e-03,75.300000,26.500000,-26.500000,12.10,45
K02946.01,CONFIRMED,K02946,9642292,1,15.679,0.9780,0.1190,-0.1310,0.8870,0.2730,-0.0910,0.2957192862777123,0.2202686122821737,-0.11809979311498861,5926.00,187.00,-207.00,-0.2000,0.3000,-0.3000,4.532,0.050,-0.200,0.3447,0.2916,15.140891600,1.1440000e-04,-1.1440000e-04,143.7458400,6.410000e-03,-6.410000e-03,1.93,6.000e-01,-1.900e-01,0.1360,0.3120,-0.1360,4.7680e+02,2.770e+01,-2.770e+01,4.35900,0.14600,-0.14600,0.019976,9.360000e-04,-5.920000e-04,26.830000,2.800000,-2.800000,20.10,77
K02948.01,CANDIDATE,K02948,6356692,1,11.926,0.8970,0.0750,-0.0380,1.2490,0.2120,-0.2830,-0.18774358109302444,0.13546126647671464,-0.2865922658975181,5557.00,122.00,-78.00,0.0000,0.1500,-0.1500,4.198,0.208,-0.112,0.4484,0.2357,11.391695310,7.5670000e-05,-7.5670000e-05,141.5598300,5.470000e-03,-5.470000e-03,1.02,1.800e-01,-2.300e-01,0.8490,0.0960,-0.6060,5.1000e+01,3.100e+00,-3.100e+00,5.00000,0.14900,-0.14900,0.007494,1.192000e-03,-1.025000e-03,9.490000,4.600000,-4.600000,19.00,119
K02949.01,CANDIDATE,K02949,6026737,2,13.313,1.0160,0.1010,-0.0700,1.3390,0.2090,-0.2560,-0.22429673210283638,0.12696006831523082,-0.22897878926055007,5866.00,105.00,-117.00,0.0000,0.1500,-0.1500,4.191,0.162,-0.108,0.3958,0.2678,10.174703700,1.2600000e-04,-1.2600000e-04,132.3605000,1.190000e-02,-1.190000e-02,1.04,1.600e-01,-2.000e-01,0.7260,0.2250,-0.5170,5.2400e+01,5.200e+00,-5.200e+00,5.17900,0.41900,-0.41900,0.007125,3.000000e-06,-7.800000e-04,10.520000,4.600000,-4.600000,11.80,103
K02951.01,CONFIRMED,K02951,4991208,1,13.348,0.8500,0.0600,-0.0430,0.8730,0.0990,-0.0660,0.2555274855828737,0.09567778864738741,-0.07822638437168561,5561.00,111.00,-111.00,-0.1800,0.1500,-0.1500,4.486,0.072,-0.080,0.4341,0.2434,2.443585430,1.4460000e-05,-1.4460000e-05,132.8019400,4.800000e-03,-4.800000e-03,0.67,7.000e-02,-5.000e-02,0.2580,0.1900,-0.2580,5.9100e+01,6.100e+00,-6.100e+00,1.85200,0.14200,-0.14200,0.007015,5.740000e-04,-2.810000e-04,9.830000,2.600000,-2.600000,11.90,425
K02715.02,CONFIRMED,K02715,9837661,3,16.835,0.5130,0.0360,-0.0540,0.5030,0.0300,-0.0560,0.7545647009293242,0.05550463942196637,-0.12401388674339786,3640.00,81.00,-90.00,0.2100,0.1500,-0.1500,4.744,0.056,-0.024,0.5308,0.2107,2.226496196,5.3170000e-06,-5.3170000e-06,133.3719500,2.580000e-03,-2.580000e-03,2.10,1.300e-01,-2.300e-01,0.0480,0.3960,-0.0480,1.8391e+03,5.970e+01,-5.970e+01,1.70730,0.05130,-0.05130,0.038292,1.661000e-03,-6.420000e-04,10.350000,0.982000,-0.982000,36.00,274
K02715.03,CANDIDATE,K02715,9837661,3,16.835,0.5130,0.0360,-0.0540,0.5030,0.0300,-0.0560,0.7545647009293242,0.05550463942196637,-0.12401388674339786,3640.00,81.00,-90.00,0.2100,0.1500,-0.1500,4.744,0.056,-0.024,0.5308,0.2107,5.720845990,3.6200000e-05,-3.6200000e-05,134.6657600,6.160000e-03,-6.160000e-03,1.78,1.100e-01,-2.000e-01,0.1660,0.3050,-0.1660,1.3160e+03,7.300e+01,-7.300e+01,2.74400,0.13700,-0.13700,0.032418,1.730000e-03,-1.105000e-03,16.240000,2.900000,-2.900000,20.50,94
K02716.01,CONFIRMED,K02716,9092504,2,15.81,0.8970,0.0880,-0.1070,0.8040,0.1940,-0.0770,0.3861755877840283,0.18131890814439566,-0.10827700969679127,5704.00,169.00,-186.00,-0.3000,0.3000,-0.3000,4.575,0.040,-0.160,0.3728,0.2787,0.962864171,2.1060000e-06,-2.1060000e-06,132.1254800,1.810000e-03,-1.810000e-03,1.52,3.600e-01,-1.500e-01,0.7360,0.0190,-0.5320,3.0350e+02,1.130e+01,-1.130e+01,1.68020,0.05620,-0.05620,0.017264,2.272000e-03,-1.323000e-03,3.190000,1.400000,-1.400000,31.60,1355
K00261.01,CONFIRMED,K00261,5383248,1,10.297,0.9510,0.0670,-0.0610,0.9930,0.1500,-0.0870,0.13648406243656047,0.12231757638456037,-0.0925412307180318,5683.00,114.00,-114.00,0.0400,0.1500,-0.1500,4.422,0.085,-0.114,0.4035,0.2622,16.238477330,1.4770000e-05,-1.4770000e-05,171.0195640,6.950000e-04,-6.950000e-04,2.76,4.200e-01,-2.400e-01,0.7660,0.0430,-0.5170,6.4670e+02,5.800e+00,-5.800e+00,3.96990,0.03410,-0.03410,0.025459,2.650000e-04,-2.033000e-03,21.300000,8.600000,-8.600000,125.80,79
K02716.02,CANDIDATE,K02716,9092504,2,15.81,0.8970,0.0880,-0.1070,0.8040,0.1940,-0.0770,0.3861755877840283,0.18131890814439566,-0.10827700969679127,5704.00,169.00,-186.00,-0.3000,0.3000,-0.3000,4.575,0.040,-0.160,0.3728,0.2787,6.460047280,3.0150000e-05,-3.0150000e-05,135.9677900,4.000000e-03,-4.000000e-03,1.80,4.300e-01,-1.700e-01,0.8280,0.1030,-0.6070,3.9420e+02,2.590e+01,-2.590e+01,1.97900,0.10900,-0.10900,0.020507,3.122000e-03,-2.472000e-03,14.920000,7.200000,-7.200000,17.00,167
K02785.01,CONFIRMED,K02785,10001368,1,14.083,1.0690,0.1810,-0.1310,1.1160,0.3750,-0.1610,0.03513641238938806,0.23680601389514747,-0.16689381958880092,6237.00,194.00,-259.00,-0.0800,0.2500,-0.3000,4.374,0.090,-0.210,0.319,0.302,4.768310330,1.9110000e-05,-1.9110000e-05,134.8611600,4.470000e-03,-4.470000e-03,1.78,6.000e-01,-2.600e-01,0.1910,0.2720,-0.1910,2.5180e+02,8.200e+00,-8.200e+00,3.23630,0.06830,-0.06830,0.014616,4.380000e-04,-3.380000e-04,11.230000,1.400000,-1.400000,35.40,131
K02786.01,CONFIRMED,K02786,9466429,1,13.791,1.2350,0.1890,-0.1890,1.4240,0.4250,-0.2830,-0.21971171932153802,0.21598638241613255,-0.2491971788857976,6763.00,182.00,-243.00,-0.3200,0.2500,-0.3000,4.220,0.144,-0.176,0.2705,0.3183,44.616751000,3.0140000e-04,-3.0140000e-04,164.4523800,5.510000e-03,-5.510000e-03,2.31,7.000e-01,-4.600e-01,0.6180,0.0460,-0.4680,2.3970e+02,9.600e+00,-9.600e+00,7.83100,0.15300,-0.15300,0.014887,2.609000e-03,-5.980000e-04,35.000000,15.300000,-15.300000,28.40,31
K02789.01,CONFIRMED,K02789,8885643,1,14.497,0.9820,0.1230,-0.1230,0.9060,0.2760,-0.0920,0.2698781857418005,0.2186201782378649,-0.1155670748849402,6177.00,169.00,-188.00,-0.4000,0.3000,-0.3000,4.516,0.040,-0.216,0.3026,0.3029,3.401656170,1.1210000e-05,-1.1210000e-05,132.0619500,2.580000e-03,-2.580000e-03,1.34,4.100e-01,-1.300e-01,0.9060,0.0280,-0.6820,1.5590e+02,9.000e+00,-9.000e+00,1.96170,0.08460,-0.08460,0.013564,2.970000e-04,-2.335000e-03,6.080000,3.000000,-3.000000,19.90,397
K02790.01,CONFIRMED,K02790,5652893,1,13.38,0.7630,0.0530,-0.0370,0.7670,0.0410,-0.0460,0.3772897370932276,0.05075261577833351,-0.06156943953300914,5153.00,102.00,-102.00,-0.1800,0.1500,-0.1500,4.551,0.049,-0.036,0.49,0.2075,14.009486310,6.6760000e-05,-6.6760000e-05,132.9694700,3.680000e-03,-3.680000e-03,0.98,6.000e-02,-5.000e-02,0.2680,0.1860,-0.2680,1.6990e+02,8.600e+00,-8.600e+00,3.39900,0.12200,-0.12200,0.011757,4.980000e-04,-4.160000e-04,30.720000,6.100000,-6.100000,22.60,93
K02865.01,CONFIRMED,K02865,8681833,1,15.371,1.0720,0.1100,-0.1520,0.9630,0.2970,-0.0990,0.2284672149684378,0.2201918864999139,-0.11963119878125186,5926.00,164.00,-205.00,0.0700,0.2500,-0.3500,4.501,0.039,-0.221,0.3661,0.2844,1.311558909,5.7640000e-06,-5.7640000e-06,131.5328300,3.980000e-03,-3.980000e-03,1.15,3.500e-01,-1.200e-01,0.2180,0.2460,-0.2180,1.4130e+02,9.700e+00,-9.700e+00,1.91900,0.12000,-0.12000,0.010897,4.870000e-04,-5.070000e-04,5.189000,0.609000,-0.609000,17.20,1016
K02866.01,CONFIRMED,K02866,4138951,1,14.135,1.1290,0.1500,-0.1500,1.0860,0.3140,-0.1340,0.09435575715177341,0.2101717179366987,-0.142046997763925,6384.00,153.00,-192.00,-0.1600,0.2500,-0.3000,4.419,0.062,-0.200,0.2914,0.311,1.291233083,5.7120000e-06,-5.7120000e-06,131.9910500,3.700000e-03,-3.700000e-03,0.89,2.600e-01,-1.100e-01,0.2000,0.2580,-0.2000,6.6000e+01,5.100e+00,-5.100e+00,1.85500,0.12300,-0.12300,0.007518,4.620000e-04,-2.460000e-04,5.290000,1.500000,-1.500000,15.90,1032
K00273.01,CONFIRMED,K00273,3102384,1,11.457,1.0670,0.0390,-0.0550,1.0800,0.0270,-0.0330,0.07704444394891076,0.024970273416459784,-0.03366918931480905,5720.00,77.00,-77.00,0.3400,0.1000,-0.1500,4.400,0.012,-0.012,0.4282,0.2514,10.573751447,8.4880000e-06,-8.4880000e-06,175.0677390,6.390000e-04,-6.390000e-04,2.07,5.000e-02,-7.000e-02,0.7850,0.0040,-0.5860,2.9890e+02,4.300e+00,-4.300e+00,1.72590,0.01820,-0.01820,0.017524,1.700000e-05,-1.673000e-03,30.300000,13.100000,-13.100000,82.00,129
K02961.01,CONFIRMED,K02961,10471515,1,12.581,1.1260,0.0800,-0.0890,1.2060,0.1990,-0.1330,-0.04335224191177995,0.13185416558896204,-0.11992038826496251,6017.00,107.00,-131.00,0.1400,0.1500,-0.1500,4.326,0.084,-0.116,0.3661,0.2844,3.784750700,4.0000000e-05,-4.0000000e-05,133.5078500,8.130000e-03,-8.130000e-03,0.70,1.100e-01,-8.000e-02,0.0210,0.4350,-0.0210,3.3500e+01,3.200e+00,-3.200e+00,2.92400,0.25400,-0.25400,0.005280,2.760000e-04,-3.450000e-04,9.960000,4.300000,-4.300000,12.20,351
K02962.01,CANDIDATE,K02962,4935172,1,14.229,1.1090,0.1510,-0.1510,1.0450,0.3410,-0.1140,0.13673396579323174,0.23072519386733512,-0.12576994513618364,6164.00,171.00,-214.00,-0.0200,0.2500,-0.3000,4.446,0.054,-0.216,0.3239,0.3029,2.172910550,1.3960000e-05,-1.3960000e-05,131.7355200,5.870000e-03,-5.870000e-03,0.93,3.000e-01,-1.000e-01,0.3620,0.1010,-0.3620,7.6400e+01,6.700e+00,-6.700e+00,2.13900,0.17400,-0.17400,0.008116,4.380000e-04,-4.130000e-04,7.330000,3.000000,-3.000000,13.60,498
K02963.01,CONFIRMED,K02963,8760040,2,14.544,1.1170,0.0770,-0.0770,1.2620,0.2090,-0.1680,-0.10597360062344734,0.1321934188045211,-0.1471978933656231,5951.00,71.00,-79.00,0.1400,0.1500,-0.1500,4.283,0.120,-0.120,0.3661,0.2844,18.220602400,1.3240000e-04,-1.3240000e-04,141.3760700,6.170000e-03,-6.170000e-03,1.78,3.000e-01,-2.300e-01,0.1250,0.3260,-0.1250,2.0180e+02,1.120e+01,-1.120e+01,5.10900,0.15000,-0.15000,0.012951,5.830000e-04,-3.990000e-04,27.390000,2.300000,-2.300000,19.70,74
K02963.02,CANDIDATE,K02963,8760040,2,14.544,1.1170,0.0770,-0.0770,1.2620,0.2090,-0.1680,-0.10597360062344734,0.1321934188045211,-0.1471978933656231,5951.00,71.00,-79.00,0.1400,0.1500,-0.1500,4.283,0.120,-0.120,0.3661,0.2844,7.351012870,5.5700000e-05,-5.5700000e-05,133.6395100,6.430000e-03,-6.430000e-03,1.42,2.300e-01,-1.900e-01,0.6080,0.3610,-0.3830,1.1590e+02,1.000e+01,-1.000e+01,2.75700,0.18600,-0.18600,0.010277,7.200000e-05,-1.010000e-03,16.450000,5.800000,-5.800000,12.80,175
