planet_name,disposition,koi_id,kic_id,npl,kep_mag,rstar,rstar_err1,rstar_err2,mstar,mstar_err1,mstar_err2,epoch,epoch_err1,epoch_err2,period,period_err1,period_err2,depth,depth_err1,depth_err2,duration,duration_err1,duration_err2
K07427.01,CANDIDATE,K07427,11244571,1,13.954,1.906,0.061,-0.059,1.232,0.108,-0.069,2454966.8050000002,0.0189,-0.0189,7.8935323999999998,0.0001906,-0.0001906,47.600000000000001,5.5999999999999996,-5.5999999999999996,3.444,0.60199999999999998,-0.60199999999999998
K07430.01,CANDIDATE,K07430,11282568,1,11.466,11.354,0.412,-0.351,1.619,0.407,-0.315,2454965.6150000002,3.9199999999999999E-3,-3.9199999999999999E-3,1.3204994729999999,5.7819999999999999E-6,-5.7819999999999999E-6,204,22.300000000000001,-22.300000000000001,1.1839999999999999,0.13900000000000001,-0.13900000000000001
K07432.01,CANDIDATE,K07432,11286311,1,15.007,2.152,0.083,-0.074,1.034,0.112,-0.123,2454976.3100000001,3.0700000000000002E-2,-3.0700000000000002E-2,13.153840900000001,5.2669999999999995E-4,-5.2669999999999995E-4,104.59999999999999,12,-12,11.56,1.1000000000000001,-1.1000000000000001
K00460.02,CANDIDATE,K00460,8043638,2,14.743,0.936,0.022,-0.022,0.995,0.037,-0.049,2454983.0589999999,2.1499999999999998E-2,-2.1499999999999998E-2,36.048479800000003,9.4479999999999998E-4,-9.4479999999999998E-4,127.59999999999999,20.100000000000001,-20.100000000000001,5.7629999999999999,0.83399999999999996,-0.83399999999999996
K06384.01,CANDIDATE,K06384,4076061,1,15.992,0.973,0.086,-0.07,0.939,0.069,-0.069,2455273.2599999998,3.2599999999999997E-2,-3.2599999999999997E-2,566.28175999999996,3.4689999999999999E-2,-3.4689999999999999E-2,1200,152,-152,20.390000000000001,1.5,-1.5
K06635.01,CANDIDATE,K06635,5951140,1,14.353,0.666,0.016,-0.017,0.638,0.012,-0.013,2454964.6719999998,0.0146,-0.0146,0.52740120999999995,1.0159999999999999E-5,-1.0159999999999999E-5,1316,433,-433,4.8070000000000004,0.77600000000000002,-0.77600000000000002
K06641.01,CANDIDATE,K06641,5966732,1,15.514,2.508,0.309,-0.275,1.575,0.123,-0.142,2454964.8459999999,0.00528,-0.00528,1.4009036989999999,8.3650000000000004E-6,-8.3650000000000004E-6,136.5,19.199999999999999,-19.199999999999999,0.88300000000000001,0.17299999999999999,-0.17299999999999999
K06774.01,CANDIDATE,K06774,6842345,1,15.567,1.098,0.062,-0.056,1.026,0.071,-0.077,2454975.4070000001,6.1799999999999998E-5,-6.1799999999999998E-5,17.381622400000001,1.2550000000000001E-6,-1.2550000000000001E-6,59099.400000000001,72.400000000000006,-72.400000000000006,2.7345600000000001,5.0800000000000003E-3,-5.0800000000000003E-3
K06776.01,CANDIDATE,K06776,6853172,1,15.426,1.295,0.079,-0.073,1.135,0.072,-0.082,2454990.162,3.3099999999999997E-2,-3.3099999999999997E-2,28.655498000000001,1.0629999999999999E-3,-1.0629999999999999E-3,173.59999999999999,22,-22,8.5800000000000001,1.2,-1.2
K06777.01,CANDIDATE,K06777,6859546,1,15.256,0.721,0.017,-0.017,0.748,0.033,-0.039,2454970.2480000001,8.3499999999999998E-3,-8.3499999999999998E-3,13.445017399999999,0.0001261,-0.0001261,196.19999999999999,29,-29,2.1179999999999999,0.246,-0.246
K06906.01,CANDIDATE,K06906,7695445,1,13.142,2.159,0.061,-0.062,1.608,0.082,-0.087,2454965.8569999998,1.2699999999999999E-2,-1.2699999999999999E-2,1.7433662700000001,2.7889999999999999E-5,-2.7889999999999999E-5,451,28.699999999999999,-28.699999999999999,10.404999999999999,0.77000000000000002,-0.77000000000000002
K06907.01,CANDIDATE,K06907,7700500,1,15.93,0.767,0.029,-0.028,0.783,0.042,-0.044,2454966.8739999998,1.6199999999999999E-2,-1.6199999999999999E-2,4.6068771699999997,8.5060000000000002E-5,-8.5060000000000002E-5,258.69999999999999,43.700000000000003,-43.700000000000003,2.2949999999999999,0.36099999999999999,-0.36099999999999999
K07040.01,CANDIDATE,K07040,8442795,1,14.948,1.495,0.068,-0.066,1.212,0.056,-0.076,2454995.9130000002,7.5499999999999998E-2,-7.5499999999999998E-2,502.20641999999998,4.7419999999999997E-2,-4.7419999999999997E-2,447.89999999999998,85.200000000000003,-85.200000000000003,9.3900000000000006,1.6000000000000001,-1.6000000000000001
K07041.01,CANDIDATE,K07041,8443812,1,15.122,1.11,0.039,-0.039,0.89,0.063,-0.048,2454972.2510000002,0.0143,-0.0143,8.3613731999999992,1.3080000000000001E-4,-1.3080000000000001E-4,104.7,13.199999999999999,-13.199999999999999,3.649,0.38,-0.38
K07169.01,CANDIDATE,K07169,9397900,1,12.931,2.43,0.084,-0.078,1.635,0.085,-0.088,2454973.9550000001,3.6999999999999998E-2,-3.6999999999999998E-2,10.511377899999999,4.0059999999999998E-4,-4.0059999999999998E-4,29.899999999999999,3.7999999999999998,-3.7999999999999998,4.7400000000000002,0.86199999999999999,-0.86199999999999999
K07174.01,CANDIDATE,K07174,9458266,1,13.742,0.667,0.011,-0.011,0.677,0.025,-0.02,2454965.6979999999,8.6999999999999994E-3,-8.6999999999999994E-3,1.58487898,0.00001471,-0.00001471,42.899999999999999,6,-6,1.7909999999999999,0.23300000000000001,-0.23300000000000001
K07301.01,CANDIDATE,K07301,10264293,1,15.645,0.789,0.021,-0.02,0.788,0.039,-0.032,2454979.3810000001,0.0115,-0.0115,20.952560399999999,0.0002678,-0.0002678,232.90000000000001,28.199999999999999,-28.199999999999999,3.9860000000000002,0.35599999999999998,-0.35599999999999998
K07305.01,CANDIDATE,K07305,10290021,1,9.976,2.121,0.042,-0.04,1.408,0.066,-0.14,2454964.9330000002,2.1000000000000001E-2,-2.1000000000000001E-2,3.7292097200000001,9.0680000000000006E-5,-9.0680000000000006E-5,14.4,1.8999999999999999,-1.8999999999999999,5.0119999999999996,0.57199999999999995,-0.57199999999999995
K07434.01,CANDIDATE,K07434,11288492,1,14.572,0.844,0.02,-0.019,0.88,0.04,-0.058,2454967.4010000001,6.6600000000000001E-3,-6.6600000000000001E-3,5.704593,0.00004439,-0.00004439,129.90000000000001,22.699999999999999,-22.699999999999999,1.149,0.23100000000000001,-0.23100000000000001
K07435.01,CANDIDATE,K07435,11288772,1,13.861,1.01,0.035,-0.033,1.023,0.051,-0.062,2454964.7719999999,4.1399999999999996E-3,-4.1399999999999996E-3,1.36752316,6.4420000000000003E-6,-6.4420000000000003E-6,61,6.2000000000000002,-6.2000000000000002,1.208,0.115,-0.115
K07437.01,CANDIDATE,K07437,11296724,1,15.512,1.017,0.056,-0.052,0.912,0.068,-0.064,2454964.9300000002,9.0600000000000003E-3,-9.0600000000000003E-3,1.9997244000000001,1.9789999999999999E-5,-1.9789999999999999E-5,85.099999999999994,16.5,-16.5,1.976,0.32200000000000001,-0.32200000000000001
K06256.01,CANDIDATE,K06256,1871483,1,15.729,0.804,0.025,-0.024,0.791,0.043,-0.034,2454969.6979999999,8.6700000000000006E-3,-8.6700000000000006E-3,14.137062,0.0001584,-0.0001584,393,58.600000000000001,-58.600000000000001,2.2639999999999998,0.29199999999999998,-0.29199999999999998
K06259.01,CANDIDATE,K06259,2161949,2,14.595,1.046,0.029,-0.029,0.943,0.075,-0.071,2454964.7039999999,0.0111,-0.0111,4.7811394199999997,0.00006037,-0.00006037,105.8,12.800000000000001,-12.800000000000001,2.7330000000000001,0.29699999999999999,-0.29699999999999999
K06259.02,CANDIDATE,K06259,2161949,2,14.595,1.046,0.029,-0.029,0.943,0.075,-0.071,2454966.1460000002,9.6100000000000005E-3,-9.6100000000000005E-3,7.18864064,7.7579999999999999E-5,-7.7579999999999999E-5,133.5,17.5,-17.5,2.3639999999999999,0.33400000000000002,-0.33400000000000002
K06511.01,CANDIDATE,K06511,5083138,1,15.747,1.144,0.062,-0.057,1.07,0.071,-0.079,2454974.9670000002,3.2500000000000001E-2,-3.2500000000000001E-2,27.122800999999999,1.0089999999999999E-3,-1.0089999999999999E-3,234.69999999999999,37.399999999999999,-37.399999999999999,5.2549999999999999,0.94399999999999995,-0.94399999999999995
K06513.01,CANDIDATE,K06513,5087223,1,15.627,0.632,0.023,-0.023,0.644,0.027,-0.024,2454965.747,5.2100000000000002E-3,-5.2100000000000002E-3,5.6224111099999998,3.8760000000000002E-5,-3.8760000000000002E-5,464.10000000000002,65.900000000000006,-65.900000000000006,1.1850000000000001,0.158,-0.158
K06516.01,CANDIDATE,K06516,5092799,1,15.929,2.498,0.281,-0.255,0.954,0.143,-0.092,2454968.3960000002,5.2600000000000001E-2,-5.2600000000000001E-2,11.2901559,6.1359999999999995E-4,-6.1359999999999995E-4,163.80000000000001,22.899999999999999,-22.899999999999999,10.475,0.92400000000000004,-0.92400000000000004
K06646.01,CANDIDATE,K06646,6019971,1,15.125,0.817,0.124,-0.071,0.81,0.058,-0.054,2454968.0959999999,6.6600000000000001E-3,-6.6600000000000001E-3,7.1356633,5.4570000000000001E-5,-5.4570000000000001E-5,255.5,32.600000000000001,-32.600000000000001,1.7889999999999999,0.20200000000000001,-0.20200000000000001
K06648.01,CANDIDATE,K06648,6035335,1,11.865,1.516,0.036,-0.038,1.385,0.066,-0.056,2454965.3110000002,7.1700000000000002E-3,-7.1700000000000002E-3,1.0444084469999999,8.4770000000000003E-6,-8.4770000000000003E-6,46.200000000000003,3.6000000000000001,-3.6000000000000001,3.633,0.26800000000000002,-0.26800000000000002
K06783.01,CANDIDATE,K06783,6867219,1,15.472,0.858,0.034,-0.033,0.915,0.042,-0.047,2454973.3659999999,1.2699999999999999E-2,-1.2699999999999999E-2,11.8496351,0.0002042,-0.0002042,183.80000000000001,22.600000000000001,-22.600000000000001,3.319,0.372,-0.372
K06786.01,CANDIDATE,K06786,6878408,1,15.975,0.998,0.068,-0.06,0.938,0.069,-0.07,2455414.8810000001,2.3900000000000001E-2,-2.3900000000000001E-2,455.62394999999998,0.02622,-0.02622,1112.0999999999999,92.700000000000003,-92.700000000000003,13.07,0.79400000000000004,-0.79400000000000004
K06913.02,CANDIDATE,K06913,7755741,1,13.752,4.378,0.605,-1.539,3.249,0.222,-0.672,2454965.2999999998,2.1000000000000001E-2,-2.1000000000000001E-2,1.75173647,3.7629999999999997E-5,-3.7629999999999997E-5,68.400000000000006,8.1999999999999993,-8.1999999999999993,5.1219999999999999,0.67500000000000004,-0.67500000000000004
K07045.01,CANDIDATE,K07045,8479107,1,14.952,1.053,0.033,-0.032,0.863,0.034,-0.025,2454964.8190000001,0.000121,-0.000121,0.76757668999999995,0.000000115,-0.000000115,157612,241,-241,2.0475699999999999,5.7800000000000004E-3,-5.7800000000000004E-3
K07179.01,CANDIDATE,K07179,9480398,1,13.31,1.062,0.022,-0.021,1.025,0.063,-0.069,2455342.2570000002,7.4300000000000005E-2,-7.4300000000000005E-2,407.14656000000002,5.8959999999999999E-2,-5.8959999999999999E-2,82.299999999999997,12.199999999999999,-12.199999999999999,23.260000000000002,3.7000000000000002,-3.7000000000000002
K07180.01,CANDIDATE,K07180,9490342,1,13.728,2.755,0.111,-0.088,1.49,0.186,-0.091,2455439.1230000001,1.9199999999999998E-2,-1.9199999999999998E-2,487.83893999999998,6.7530000000000007E-2,-6.7530000000000007E-2,453.30000000000001,42.600000000000001,-42.600000000000001,32.770000000000003,1.5,-1.5
K07182.01,CANDIDATE,K07182,9513168,1,16.538,0.572,0.037,-0.038,0.566,0.031,-0.034,2454969.523,7.3200000000000001E-2,-7.3200000000000001E-2,6.8538880000000004,3.9330000000000002E-4,-3.9330000000000002E-4,653.79999999999995,96,-96,2.5609999999999999,0.313,-0.313
K00547.02,CANDIDATE,K00547,12116489,3,14.773,0.842,0.018,-0.017,0.891,0.037,-0.047,2454967.5159999998,1.0800000000000001E-2,-1.0800000000000001E-2,7.3467248500000002,8.2639999999999995E-5,-8.2639999999999995E-5,143,18.5,-18.5,2.1360000000000001,0.29299999999999998,-0.29299999999999998
K07445.01,CANDIDATE,K07445,11411639,1,15.804,0.868,0.038,-0.035,0.845,0.055,-0.051,2454967.5580000002,0.0143,-0.0143,6.9335740000000001,0.0001199,-0.0001199,276.69999999999999,49.399999999999999,-49.399999999999999,2.4300000000000002,0.54300000000000004,-0.54300000000000004
K07446.01,CANDIDATE,K07446,11455795,1,15.414,0.591,0.054,-0.051,0.608,0.054,-0.048,2454964.7919999999,9.6100000000000005E-5,-9.6100000000000005E-5,1.0573356789999999,0.000000123,-0.000000123,47337,120,-120,1.5794999999999999,0.0152,-0.0152
K06263.01,CANDIDATE,K06263,2301068,1,12.765,2.794,0.081,-0.084,1.195,0.107,-0.137,2454967.3879999998,6.5300000000000002E-3,-6.5300000000000002E-3,8.6096535200000002,7.0199999999999999E-5,-7.0199999999999999E-5,63.200000000000003,7.9000000000000004,-7.9000000000000004,2.218,0.22500000000000001,-0.22500000000000001
K06262.01,CANDIDATE,K06262,2283362,1,15.771,0.831,0.036,-0.034,0.848,0.049,-0.056,2454964.6880000001,2.5999999999999999E-3,-2.5999999999999999E-3,0.67314132299999996,2.1409999999999999E-6,-2.1409999999999999E-6,229.5,25.100000000000001,-25.100000000000001,0.92100000000000004,0.112,-0.112
K06267.01,CANDIDATE,K06267,2422820,1,15.365,0.79,0.124,-0.101,0.718,0.111,-0.111,2454970.3480000002,1.0500000000000001E-2,-1.0500000000000001E-2,13.8911152,2.0159999999999999E-4,-2.0159999999999999E-4,204.90000000000001,23.800000000000001,-23.800000000000001,5.0620000000000003,0.372,-0.372
K06399.01,CANDIDATE,K06399,4274071,1,14.725,1.178,0.102,-0.09,0.995,0.08,-0.077,2454966.077,8.4399999999999996E-3,-8.4399999999999996E-3,6.7689007600000002,7.3789999999999997E-5,-7.3789999999999997E-5,123.09999999999999,13.199999999999999,-13.199999999999999,3.6160000000000001,0.30599999999999999,-0.30599999999999999
K06401.01,CANDIDATE,K06401,4282390,1,13.749,2.182,0.091,-0.089,1.651,0.074,-0.079,2454965.3059999999,4.8799999999999998E-3,-4.8799999999999998E-3,1.9613431100000001,1.1260000000000001E-5,-1.1260000000000001E-5,207.80000000000001,4.5,-4.5,11.856,0.35899999999999999,-0.35899999999999999
K06526.01,CANDIDATE,K06526,5115688,1,13.892,4.39,0.179,-0.159,1.237,0.217,-0.246,2455362.0869999998,2.4500000000000001E-2,-2.4500000000000001E-2,486.77832000000001,1.9699999999999999E-2,-1.9699999999999999E-2,370.80000000000001,38.700000000000003,-38.700000000000003,15.289999999999999,1.3,-1.3
K07884.01,CANDIDATE,K07884,8391983,1,15.444,1.406,0.086,-0.079,1.15,0.079,-0.095,2454964.977,5.6699999999999997E-3,-5.6699999999999997E-3,0.70965042,3.5450000000000001E-5,-3.5450000000000001E-5,223.40000000000001,31,-31,1.3180000000000001,0.20499999999999999,-0.20499999999999999
K06793.01,CANDIDATE,K06793,6947623,1,14.835,0.84,0.021,-0.02,0.85,0.049,-0.057,2454966.577,6.1700000000000001E-3,-6.1700000000000001E-3,3.6265739199999998,2.4859999999999999E-5,-2.4859999999999999E-5,98.5,11.300000000000001,-11.300000000000001,1.7909999999999999,0.19800000000000001,-0.19800000000000001
K06918.01,CANDIDATE,K06918,7811211,1,14.596,0.817,0.061,-0.054,0.863,0.059,-0.06,2454964.827,0.000205,-0.000205,0.90240356300000002,2.3099999999999999E-7,-2.3099999999999999E-7,4759.5,36.899999999999999,-36.899999999999999,1.7129000000000001,0.027,-0.027
K06921.01,CANDIDATE,K06921,7816935,1,15.099,1.093,0.04,-0.037,1.04,0.068,-0.076,2454966.0419999999,8.9300000000000004E-3,-8.9300000000000004E-3,6.8777802899999996,9.0340000000000006E-5,-9.0340000000000006E-5,124,14.6,-14.6,3.1989999999999998,0.26200000000000001,-0.26200000000000001
K06925.01,CANDIDATE,K06925,7868967,1,15.663,0.595,0.017,-0.018,0.588,0.014,-0.014,2454975.4449999998,0.0137,-0.0137,12.948925600000001,0.0001853,-0.0001853,331,125,-125,2.1619999999999999,0.68500000000000005,-0.68500000000000005
K07889.01,CANDIDATE,K07889,8489260,1,15.991,0.851,0.042,-0.039,0.883,0.049,-0.058,2455051.2719999999,0.0201,-0.0201,130.23532399999999,3.0300000000000001E-3,-3.0300000000000001E-3,750.10000000000002,91.400000000000006,-91.400000000000006,5.6779999999999999,0.53400000000000003,-0.53400000000000003
K07892.01,CANDIDATE,K07892,8540376,1,14.294,1.199,0.034,-0.031,1.145,0.058,-0.067,2454974.1159999999,0.433,-0.433,10.692114999999999,0.003313,-0.003313,408.39999999999998,51.200000000000003,-51.200000000000003,4.657,0.44,-0.44
K07319.01,CANDIDATE,K07319,10388451,1,15.929,0.537,0.015,-0.015,0.533,0.014,-0.014,2454975.9939999999,0.0118,-0.0118,17.1677675,2.7080000000000002E-4,-2.7080000000000002E-4,335.10000000000002,48,-48,2.9750000000000001,0.40500000000000003,-0.40500000000000003
K07320.01,CANDIDATE,K07320,10396708,1,14.755,0.721,0.014,-0.014,0.743,0.032,-0.038,2454965.361,9.4000000000000004E-3,-9.4000000000000004E-3,8.5020774899999996,9.3300000000000005E-5,-9.3300000000000005E-5,117.3,12.800000000000001,-12.800000000000001,3.0569999999999999,0.26900000000000002,-0.26900000000000002
K07449.01,CANDIDATE,K07449,11495989,1,14.335,0.798,0.014,-0.015,0.76,0.032,-0.022,2454965.6680000001,3.2200000000000002E-3,-3.2200000000000002E-3,1.322475635,5.5079999999999996E-6,-5.5079999999999996E-6,997.29999999999995,27.199999999999999,-27.199999999999999,5.3070000000000004,0.16,-0.16
K06274.01,CANDIDATE,K06274,2449245,1,15.324,1.035,0.048,-0.044,1.017,0.062,-0.072,2454978.8080000002,0.02,-0.02,18.177292699999999,4.9010000000000004E-4,-4.9010000000000004E-4,213.09999999999999,32,-32,4.7030000000000003,0.75800000000000001,-0.75800000000000001
K06276.01,CANDIDATE,K06276,2557350,1,15.87,0.479,0.052,-0.05,0.473,0.051,-0.053,2454967.3930000002,6.7200000000000003E-3,-6.7200000000000003E-3,3.0987283400000001,0.00002533,-0.00002533,248,30,-30,1.8899999999999999,0.23699999999999999,-0.23699999999999999
K06409.01,CANDIDATE,K06409,4372620,1,13.37,2.352,0.063,-0.058,1.154,0.077,-0.108,2454978.7459999998,0.0167,-0.0167,19.931060200000001,0.0003993,-0.0003993,97.900000000000006,8.5,-8.5,8.4800000000000004,0.43099999999999999,-0.43099999999999999
K06532.01,CANDIDATE,K06532,5171707,1,15.567,1.095,0.055,-0.052,0.906,0.069,-0.059,2454965.1239999998,2.2699999999999999E-3,-2.2699999999999999E-3,0.81399881200000002,2.2819999999999999E-6,-2.2819999999999999E-6,183.40000000000001,18.399999999999999,-18.399999999999999,0.67500000000000004,0.10100000000000001,-0.10100000000000001
K06666.01,CANDIDATE,K06666,6128245,1,14.796,0.924,0.026,-0.025,0.953,0.045,-0.062,2454964.6090000002,4.8900000000000002E-3,-4.8900000000000002E-3,1.1185104349999999,7.0690000000000004E-6,-7.0690000000000004E-6,72.700000000000003,9.8000000000000007,-9.8000000000000007,1.111,0.20000000000000001,-0.20000000000000001
K06798.01,CANDIDATE,K06798,6956176,1,13.533,9.424,0.468,-0.457,2.159,0.157,-0.173,2454964.9330000002,1.8599999999999998E-2,-1.8599999999999998E-2,2.64185268,5.3579999999999999E-5,-5.3579999999999999E-5,149.80000000000001,19.300000000000001,-19.300000000000001,1.76,0.92100000000000004,-0.92100000000000004
K06931.01,CANDIDATE,K06931,7902204,1,15.921,1.151,0.095,-0.087,0.975,0.078,-0.076,2454966.7779999999,7.1900000000000002E-3,-7.1900000000000002E-3,2.54031121,0.00002198,-0.00002198,173.30000000000001,20.699999999999999,-20.699999999999999,1.8300000000000001,0.23899999999999999,-0.23899999999999999
K07061.01,CANDIDATE,K07061,8566113,1,13.104,2.236,0.051,-0.045,1.599,0.091,-0.098,2454964.8050000002,3.6800000000000001E-3,-3.6800000000000001E-3,1.3715879929999999,6.9639999999999997E-6,-6.9639999999999997E-6,456.10000000000002,49.899999999999999,-49.899999999999999,12.901,0.77800000000000002,-0.77800000000000002
K07195.01,CANDIDATE,K07195,9588862,1,14.742,1.31,0.052,-0.049,1.137,0.071,-0.081,2454966.4240000001,8.0599999999999995E-3,-8.0599999999999995E-3,5.8977397399999996,6.6920000000000003E-5,-6.6920000000000003E-5,77.900000000000006,12.4,-12.4,2.2429999999999999,0.26200000000000001,-0.26200000000000001
K07197.01,CANDIDATE,K07197,9596064,1,16.269,0.764,0.032,-0.032,0.786,0.043,-0.047,2454965.0109999999,0.031,-0.031,1.7414504099999999,4.4799999999999998E-5,-4.4799999999999998E-5,370.60000000000002,39.899999999999999,-39.899999999999999,1.712,0.17999999999999999,-0.17999999999999999
K07198.01,CANDIDATE,K07198,9596187,1,14.538,1.02,0.299,-0.149,0.969,0.136,-0.136,2454964.699,1.5200000000000001E-4,-1.5200000000000001E-4,0.953299962,1.8199999999999999E-7,-1.8199999999999999E-7,2236.5999999999999,5.5,-5.5,1.69478,7.0400000000000003E-3,-7.0400000000000003E-3
K07327.01,CANDIDATE,K07327,10450504,1,15.864,0.736,0.021,-0.02,0.748,0.037,-0.034,2454974.9249999998,0.00528,-0.00528,17.990827299999999,9.7940000000000001E-5,-9.7940000000000001E-5,660,73.099999999999994,-73.099999999999994,1.4359999999999999,0.156,-0.156
K07330.01,CANDIDATE,K07330,10464199,1,11.909,1.189,0.024,-0.024,0.891,0.063,-0.05,2455008.324,5.4199999999999998E-2,-5.4199999999999998E-2,198.11309,0.01187,-0.01187,53.299999999999997,8.5,-8.5,15.59,1.8999999999999999,-1.8999999999999999
K07331.01,CANDIDATE,K07331,10468514,1,14.319,0.955,0.041,-0.039,0.852,0.055,-0.039,2454965.0550000002,0.0315,-0.0315,0.84986054,0.00001855,-0.00001855,6571.5,69.900000000000006,-69.900000000000006,1.3875,2.2499999999999999E-2,-2.2499999999999999E-2
K07332.01,CANDIDATE,K07332,10471113,1,15.317,1.154,0.078,-0.072,1.0,0.076,-0.076,2454964.534,7.4999999999999997E-3,-7.4999999999999997E-3,0.93372819600000001,8.3489999999999992E-6,-8.3489999999999992E-6,67.700000000000003,5.9000000000000004,-5.9000000000000004,3.4409999999999998,0.252,-0.252
K07460.01,CANDIDATE,K07460,11602794,1,15.597,0.752,0.025,-0.023,0.811,0.032,-0.034,2454969.202,5.7499999999999999E-3,-5.7499999999999999E-3,5.7050951899999998,4.1690000000000002E-5,-4.1690000000000002E-5,283.60000000000002,45.200000000000003,-45.200000000000003,1.5800000000000001,0.314,-0.314
K06538.01,CANDIDATE,K06538,5193439,1,14.52,1.895,0.084,-0.082,1.144,0.071,-0.069,2455073.6809999999,2.4299999999999999E-2,-2.4299999999999999E-2,129.847318,5.3480000000000003E-3,-5.3480000000000003E-3,198.40000000000001,20.800000000000001,-20.800000000000001,13.057,0.82199999999999995,-0.82199999999999995
K06672.01,CANDIDATE,K06672,6187508,1,15.181,0.887,0.026,-0.025,0.851,0.06,-0.051,2454965.923,0.00331,-0.00331,2.2849430100000001,0.00001043,-0.00001043,161.80000000000001,19.899999999999999,-19.899999999999999,1.01,0.14000000000000001,-0.14000000000000001
K06676.01,CANDIDATE,K06676,6209225,1,13.993,2.209,0.082,-0.085,1.225,0.045,-0.05,2455356.3139999998,0.02,-0.02,439.21978000000001,0.01354,-0.01354,342.30000000000001,33.5,-33.5,9.3919999999999995,0.60099999999999998,-0.60099999999999998
K06934.01,CANDIDATE,K06934,7939761,1,14.156,2.645,0.121,-0.119,0.938,0.13,-0.113,2454975.2560000001,2.8500000000000001E-2,-2.8500000000000001E-2,22.2548897,6.8530000000000002E-4,-6.8530000000000002E-4,83.799999999999997,8.4000000000000004,-8.4000000000000004,13.454000000000001,0.91700000000000004,-0.91700000000000004
K06941.01,CANDIDATE,K06941,7967100,1,13.943,1.11,0.338,-0.182,1.009,0.167,-0.167,2454965.361,0.00116,-0.00116,1.92730001,2.7219999999999999E-6,-2.7219999999999999E-6,6177.1000000000004,26.100000000000001,-26.100000000000001,18.812000000000001,0.27100000000000002,-0.27100000000000002
K07069.01,CANDIDATE,K07069,8613446,1,15.572,0.963,0.05,-0.046,0.967,0.058,-0.066,2454964.6159999999,0.0101,-0.0101,1.0148598099999999,7.0690000000000003E-5,-7.0690000000000003E-5,243,35,-35,1.6499999999999999,0.23799999999999999,-0.23799999999999999
K07072.01,CANDIDATE,K07072,8624860,1,13.808,1.364,0.034,-0.034,1.112,0.059,-0.07,2454973.8599999999,1.1299999999999999E-2,-1.1299999999999999E-2,15.390261300000001,2.6279999999999999E-4,-2.6279999999999999E-4,76.799999999999997,9.5,-9.5,3.431,0.39500000000000002,-0.39500000000000002
K07073.01,CANDIDATE,K07073,8625408,1,13.054,1.414,0.034,-0.028,1.23,0.056,-0.067,2455079.6290000002,1.9099999999999999E-2,-1.9099999999999999E-2,279.036565,8.7880000000000007E-3,-8.7880000000000007E-3,395.19999999999999,15.699999999999999,-15.699999999999999,31.920000000000002,1.6000000000000001,-1.6000000000000001
K07076.01,CANDIDATE,K07076,8693536,1,14.299,2.126,0.093,-0.089,1.516,0.082,-0.086,2454972.9700000002,1.3899999999999999E-2,-1.3899999999999999E-2,16.234763600000001,2.5559999999999998E-4,-2.5559999999999998E-4,115.5,12.6,-12.6,4.2000000000000002,0.374,-0.374
K07205.01,CANDIDATE,K07205,9635520,1,14.106,1.426,0.312,-0.469,1.024,0.074,-0.074,2454967.352,0.46999999999999997,-0.46999999999999997,2.3518268,7.6840000000000003E-4,-7.6840000000000003E-4,576.60000000000002,28,-28,5.7969999999999997,0.29099999999999998,-0.29099999999999998
K07208.01,CANDIDATE,K07208,9639106,1,15.56,0.747,0.023,-0.022,0.779,0.038,-0.047,2454966.4619999998,7.5599999999999999E-3,-7.5599999999999999E-3,3.5794436699999999,0.00004337,-0.00004337,117.2,19.600000000000001,-19.600000000000001,1.869,0.33500000000000002,-0.33500000000000002
K07209.01,CANDIDATE,K07209,9640123,1,13.816,1.315,0.031,-0.029,1.138,0.067,-0.074,2454968.1699999999,0.0177,-0.0177,8.2553499000000006,0.0001362,-0.0001362,54.5,6.5999999999999996,-6.5999999999999996,3.9590000000000001,0.44500000000000001,-0.44500000000000001
K07339.01,CANDIDATE,K07339,10546063,1,15.833,1.187,0.102,-0.09,1.072,0.075,-0.08,2454973.679,1.0200000000000001E-2,-1.0200000000000001E-2,10.6982275,0.000155,-0.000155,246,31.899999999999999,-31.899999999999999,3.198,0.33500000000000002,-0.33500000000000002
K07467.01,CANDIDATE,K07467,11650543,1,13.553,1.086,0.024,-0.024,1.003,0.07,-0.069,2454971.3050000002,1.0699999999999999E-2,-1.0699999999999999E-2,7.2055808399999997,9.0290000000000005E-5,-9.0290000000000005E-5,58,7.5999999999999996,-7.5999999999999996,2.9969999999999999,0.28799999999999998,-0.28799999999999998
K07470.01,CANDIDATE,K07470,11671646,1,13.87,0.819,0.023,-0.024,0.807,0.049,-0.04,2455331.8300000001,0.0511,-0.0511,392.50115,3.3430000000000001E-2,-3.3430000000000001E-2,391.19999999999999,57.700000000000003,-57.700000000000003,9.8800000000000008,1.1000000000000001,-1.1000000000000001
K07471.01,CANDIDATE,K07471,11672354,1,15.591,1.01,0.185,-0.138,0.955,0.114,-0.087,2454964.8700000001,0.0141,-0.0141,5.2965559100000004,8.5199999999999997E-5,-8.5199999999999997E-5,135.40000000000001,17.199999999999999,-17.199999999999999,3.9300000000000002,0.315,-0.315
K06291.01,CANDIDATE,K06291,2716979,1,13.303,0.96,0.019,-0.018,0.994,0.039,-0.054,2454970.7000000002,0.0115,-0.0115,8.8324192999999998,0.00012,-0.00012,74.099999999999994,10.6,-10.6,2.2519999999999998,0.32900000000000001,-0.32900000000000001
