,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,exo_quadld_u1,exo_quadld_u2
1447,K02595,8883329,K02595.01,Kepler-393 b,CONFIRMED,9.18247194,6.025E-05,-6.025E-05,2454967.045,0.00494,-0.00494,0.4085,0.0357,-0.408,4.319,0.149,-0.149,,,,84.7,4.6,-4.6,0.008635,0.000234,-0.000355,0.75606,0.32339,-0.13266,1.51,0.84,-0.36,0.0939,,,1228,,,537.32,882.45,-267.47,14.99,6.4,-6.4,15.143464,21.3,2,,6735,161,-234,4.144,0.166,-0.31,-0.22,0.24,-0.32,1.604,0.883,-0.384,1.315,0.273,-0.253,,,,stellar_q1_q16,13.223,12.325,12.087,11.995,False,6329.7,60,-60,4.293,0.1,-0.1,0.047,0.04,-0.04,14.4,1,-1,6329,66,-67,4.286,0.077,-0.095,0.044,0.041,-0.041,1.32,0.181925699119,-0.122869687067,1.229,0.052155310372,-0.0419544562591,2.4831331053,0.662576054675,-1.20874406183,9.395,0.102718566966,-0.289697971028,1.33,0.13,-0.16,1.24164036002,0.147997070043,-0.147997070043,0.092007209195,0.00153322600224,-0.00153322600224,295.527024579,69.258976817,-69.258976817,1056.60540125,62.1229951846,-62.1229951846,0,0
1448,K02595,8883329,K02595.02,Kepler-393 c,CONFIRMED,14.6134251,0.0001397,-0.0001397,2454973.418,0.00578,-0.00578,0.083,0.3571,-0.083,5.251,0.169,-0.169,,,,74.6,4.9,-4.9,0.008003,0.000425,-0.000225,0.86396,0.02905,-0.35408,1.4,0.77,-0.33,0.128,,,1052,,,289.17,474.89,-143.95,21.366,0.718,-0.718,12.075942,17.1,2,,6735,161,-234,4.144,0.166,-0.31,-0.22,0.24,-0.32,1.604,0.883,-0.384,1.315,0.273,-0.253,,,,stellar_q1_q16,13.223,12.325,12.087,11.995,False,6329.7,60,-60,4.293,0.1,-0.1,0.047,0.04,-0.04,14.4,1,-1,6329,66,-67,4.286,0.077,-0.095,0.044,0.041,-0.041,1.32,0.181925699119,-0.122869687067,1.229,0.052155310372,-0.0419544562591,2.4831331053,0.662576054675,-1.20874406183,9.395,0.102718566966,-0.289697971028,1.33,0.13,-0.16,1.15390188526,0.141004956351,-0.141004956351,0.125382275843,0.00209536606114,-0.00209536606114,160.165490411,38.2939911202,-38.2939911202,906.579225932,54.3167005695,-54.3167005695,0,0
1449,K02597,12120307,K02597.01,Kepler-394 b,CONFIRMED,8.00505342,4.743E-05,-4.743E-05,2454971.712,0.00576,-0.00576,0.0277,0.4473,-0.0276,3.326,0.184,-0.184,,,,219.6,14.7,-14.7,0.013653,0.000674,-0.000511,1.91232,0.11025,-0.99258,1.72,0.95,-0.21,0.082,,,1063,,,302.24,497.69,-105.33,18.64,1.1,-1.1,15.118227,16.5,3,,6426,155,-258,4.373,0.076,-0.319,-0.12,0.2,-0.32,1.154,0.636,-0.143,1.145,0.258,-0.16,,,,stellar_q1_q16,14.79,13.724,13.436,13.384,False,5870.8,60,-60,4.482,0.1,-0.1,-0.302,0.04,-0.04,2,1,-1,5866,65,-65,4.458,0.061,-0.083,-0.291,0.044,-0.044,0.937,0.0909515673312,-0.0619046654138,0.92,0.0335046265462,-0.0335046265462,5.2480746025,2.74582731753,-2.8422376274,9.72,0.182758815446,-0.338733804765,1.038,0.074,-0.093,1.39798327501,0.130654371647,-0.130654371647,0.0761871151424,0.00127145933446,-0.00127145933446,161.777088227,28.204998505,-28.204998505,908.851189031,39.6424489234,-39.6424489234,0,0
1450,K02597,12120307,K02597.02,Kepler-394 c,CONFIRMED,12.13065293,9.105E-05,-9.105E-05,2454972.902,0.00651,-0.00651,0.1808,0.2477,-0.1808,3.749,0.171,-0.171,,,,243.2,16.6,-16.6,0.014401,0.000578,-0.000656,1.9333,0.36563,-0.6257,1.81,1,-0.22,0.1082,,,926,,,173.59,285.85,-60.5,24.68,4.7,-4.7,12.792278,15.3,3,,6426,155,-258,4.373,0.076,-0.319,-0.12,0.2,-0.32,1.154,0.636,-0.143,1.145,0.258,-0.16,,,,stellar_q1_q16,14.79,13.724,13.436,13.384,False,5870.8,60,-60,4.482,0.1,-0.1,-0.302,0.04,-0.04,2,1,-1,5866,65,-65,4.458,0.061,-0.083,-0.291,0.044,-0.044,0.937,0.0909515673312,-0.0619046654138,0.92,0.0335046265462,-0.0335046265462,5.2480746025,2.74582731753,-2.8422376274,9.72,0.182758815446,-0.338733804765,1.038,0.074,-0.093,1.46937945346,0.13605449634,-0.13605449634,0.100512546525,0.00168747035647,-0.00168747035647,92.3932944263,15.9097378257,-15.9097378257,790.084677369,33.9012812782,-33.9012812782,0,0
1451,K02597,12120307,K02597.03,,NOT DISPOSITIONED,5.61357629,3.867E-05,-3.867E-05,2454964.815,0.0055,-0.0055,0.2618,0.1657,-0.2618,2.95,0.144,-0.144,,,,165.8,12.7,-12.7,0.011931,0.00049,-0.000588,1.72698,0.38888,-0.55225,1.5,0.83,-0.18,0.0647,,,1197,,,485.48,799.43,-169.19,14.22,3.2,-3.2,12.212661,15.1,3,,6426,155,-258,4.373,0.076,-0.319,-0.12,0.2,-0.32,1.154,0.636,-0.143,1.145,0.258,-0.16,,,,stellar_q1_q16,14.79,13.724,13.436,13.384,False,5870.8,60,-60,4.482,0.1,-0.1,-0.302,0.04,-0.04,2,1,-1,5866,65,-65,4.458,0.061,-0.083,-0.291,0.044,-0.044,0.937,0.0909515673312,-0.0619046654138,0.92,0.0335046265462,-0.0335046265462,5.2480746025,2.74582731753,-2.8422376274,9.72,0.182758815446,-0.338733804765,1.038,0.074,-0.093,1.22174120114,0.113382361899,-0.113382361899,0.0601698644347,0.00100074355321,-0.00100074355321,258.624162608,44.5744872396,-44.5744872396,1021.95271196,43.8050471211,-43.8050471211,0,0
1455,K02612,9602613,K02612.01,,NOT DISPOSITIONED,4.61226344,3.259E-05,-3.259E-05,2454966.861,0.00509,-0.00509,0.7892,0.152,-0.561,2.701,0.16,-0.16,,,,29.3,2.4,-2.4,0.005487,0.001432,-0.000628,0.48544,1.54548,-0.38405,0.55,0.23,-0.07,0.0509,,,1026,,,262.3,320.42,-80.96,8.17,3.7,-3.7,11.757894,14.1,2,,5461,162,-126,4.423,0.113,-0.265,-0.12,0.32,-0.24,0.924,0.375,-0.119,0.824,0.129,-0.064,,,,stellar_q1_q16,11.83,10.615,10.275,10.185,False,5543.5,60,-60,4.273,0.1,-0.1,0.32,0.04,-0.04,2.4,1,-1,5545,70,-67,4.28,0.093,-0.095,0.302,0.042,-0.042,1.2,0.151907866814,-0.132196822957,1.007,0.0447841445157,-0.0386603103971,9.18332596484,2.04934251132,-2.4441017565,9.963,0.0874829411951,-0.134390094775,3.64,0.44,-0.41,0.713518159784,0.160892552915,-0.160892552915,0.054373424878,0.000908518697659,-0.000908518697659,411.837582907,100.863176555,-100.863176555,1148.00827904,70.5125309887,-70.5125309887,0,0
1456,K02612,9602613,K02612.02,,NOT DISPOSITIONED,7.57306383,6.078E-05,-6.078E-05,2454964.939,0.00613,-0.00613,0.714,0.2506,-0.4809,2.598,0.19,-0.19,,,,30.1,3,-3,0.005389,0.001869,-0.000508,1.29692,2.26635,-1.21021,0.54,0.22,-0.07,0.0708,,,870,,,135.57,165.61,-41.84,15.78,6.9,-6.9,9.597015,10.9,2,,5461,162,-126,4.423,0.113,-0.265,-0.12,0.32,-0.24,0.924,0.375,-0.119,0.824,0.129,-0.064,,,,stellar_q1_q16,11.83,10.615,10.275,10.185,False,5543.5,60,-60,4.273,0.1,-0.1,0.32,0.04,-0.04,2.4,1,-1,5545,70,-67,4.28,0.093,-0.095,0.302,0.042,-0.042,1.2,0.151907866814,-0.132196822957,1.007,0.0447841445157,-0.0386603103971,9.18332596484,2.04934251132,-2.4441017565,9.963,0.0874829411951,-0.134390094775,3.64,0.44,-0.41,0.698538812133,0.178533042712,-0.178533042712,0.0756897375666,0.00126429196489,-0.00126429196489,212.785934288,52.3900927095,-52.3900927095,973.305674244,59.7267486769,-59.7267486769,0,0
1470,K02672,11253827,K02672.01,Kepler-396 c,CONFIRMED,88.5112563,0.0001156,-0.0001156,2455015.677,0.00088,-0.00088,0.8056,0.0199,-0.0201,7.4072,0.0868,-0.0868,,,,2636.4,10.7,-10.7,0.052424,0.000606,-0.000593,0.57056,0.06408,-0.08689,6.07,2.23,-1.13,0.3685,,,417,,,7.17,7.77,-2.84,61.82,6.9,-6.9,114.086494,296.1,2,,5579,153,-128,4.317,0.181,-0.235,-0.12,0.3,-0.24,1.06,0.389,-0.197,0.85,0.13,-0.061,,,,stellar_q1_q16,11.921,10.672,10.356,10.285,False,5655.9,60,-60,4.566,0.1,-0.1,0.184,0.04,-0.04,3.6,1,-1,5651,64,-64,4.48,0.041,-0.066,0.172,0.041,-0.042,0.957,0.0706423357485,-0.0452475369495,1.005,0.0336602139031,-0.0336602139031,3.31131121483,3.01649203867,-2.26413683727,9.52,0.281252967448,-0.499980992718,4.3,0.23,-0.29,5.47781514813,0.445791081707,-0.445791081707,0.389317572551,0.00649988202558,-0.00649988202558,5.53267928091,0.942102537128,-0.942102537128,390.838555989,16.5817691015,-16.5817691015,0,0
1471,K02672,11253827,K02672.02,Kepler-396 b,CONFIRMED,42.99255302,4.509E-05,-4.509E-05,2454995.498,0.00079,-0.00079,0.1302,0.2755,-0.1302,4.6011,0.0398,-0.0398,,,,1108.1,8.8,-8.8,0.030168,0.000576,-0.000278,3.97302,0.055,-1.47276,3.49,1.28,-0.65,0.2277,,,531,,,18.79,20.33,-7.44,72.95,1,-1,94.056465,159.6,2,,5579,153,-128,4.317,0.181,-0.235,-0.12,0.3,-0.24,1.06,0.389,-0.197,0.85,0.13,-0.061,,,,stellar_q1_q16,11.921,10.672,10.356,10.285,False,5655.9,60,-60,4.566,0.1,-0.1,0.184,0.04,-0.04,3.6,1,-1,5651,64,-64,4.48,0.041,-0.066,0.172,0.041,-0.042,0.957,0.0706423357485,-0.0452475369495,1.005,0.0336602139031,-0.0336602139031,3.31131121483,3.01649203867,-2.26413683727,9.52,0.281252967448,-0.499980992718,4.3,0.23,-0.29,3.1516069041,0.257746909275,-0.257746909275,0.240662994374,0.00398662216212,-0.00398662216212,14.4785410328,2.48413891615,-2.48413891615,497.101102558,21.2283364076,-21.2283364076,0,0
1475,K02675,5794570,K02675.01,Kepler-1312 b,CONFIRMED,5.448325286,7.346E-06,-7.346E-06,2454965.49,0.00107,-0.00107,0.1007,0.3131,-0.1005,2.2251,0.0377,-0.0377,,,,535.1,10.8,-10.8,0.021086,0.000622,-0.000215,4.38252,0.329,-1.25129,1.8,0.62,-0.13,0.0575,,,923,,,171.57,173.8,-38.03,19.02,1.4,-1.4,104.2794,60.6,2,,5674,153,-139,4.582,0.031,-0.215,-0.38,0.32,-0.26,0.782,0.27,-0.057,0.851,0.098,-0.084,,,,stellar_q1_q16,12.43,11.323,10.947,10.907,False,5755.9,60,-60,4.632,0.1,-0.1,0.127,0.04,-0.04,7.7,1,-1,5744,64,-63,4.486,0.031,-0.053,0.118,0.042,-0.043,0.962,0.0592129850624,-0.0399396745104,1.027,0.0323557042884,-0.033134447332,2.18776162395,2.39314129148,-1.47958947272,9.34,0.320951087729,-0.489861155809,3.18,0.15,-0.18,2.21508791414,0.181028439241,-0.181028439241,0.061185569376,0.00102250812473,-0.00102250812473,242.952018982,40.7759304598,-40.7759304598,1006.10580374,42.0162379094,-42.0162379094,0,0
1476,K02675,5794570,K02675.02,,NOT DISPOSITIONED,1.116128999,3.12E-06,-3.12E-06,2454964.847,0.00223,-0.00223,0.0569,0.4088,-0.0569,1.3577,0.0688,-0.0688,,,,115.7,6.9,-6.9,0.009827,0.000581,-0.000234,3.90482,0.86077,-1.48655,0.84,0.29,-0.06,0.02,,,1565,,,1418.14,1436.55,-314.33,6.36,1.4,-1.4,40.405155,22.8,2,,5674,153,-139,4.582,0.031,-0.215,-0.38,0.32,-0.26,0.782,0.27,-0.057,0.851,0.098,-0.084,,,,stellar_q1_q16,12.43,11.323,10.947,10.907,False,5755.9,60,-60,4.632,0.1,-0.1,0.127,0.04,-0.04,7.7,1,-1,5744,64,-63,4.486,0.031,-0.053,0.118,0.042,-0.043,0.962,0.0592129850624,-0.0399396745104,1.027,0.0323557042884,-0.033134447332,2.18776162395,2.39314129148,-1.47958947272,9.34,0.320951087729,-0.489861155809,3.18,0.15,-0.18,1.03257011881,0.0919810813031,-0.0919810813031,0.0212645927689,0.000355095855927,-0.000355095855927,2017.03106324,341.05390428,-341.05390428,1707.81833886,71.977244271,-71.977244271,0,0
1480,K02681,6878240,K02681.01,Kepler-397 c,CONFIRMED,135.4977745,0.0003513,-0.0003513,2455066.693,0.00213,-0.00213,0.7871,0.0383,-0.0892,6.755,0.203,-0.203,,,,5680.9,90.6,-90.6,0.076562,0.001425,-0.003428,1.46897,0.52538,-0.65501,5.7,0.98,-0.42,0.4663,,,273,,,1.31,0.76,-0.33,112.5,40.3,-40.3,72.00595,72.7,2,,5114,187,-167,4.637,0.032,-0.093,-0.4,0.34,-0.28,0.682,0.117,-0.051,0.736,0.098,-0.074,,,,stellar_q1_q16,15.996,14.587,14.123,13.9,False,5315.8,60,-60,4.591,0.1,-0.1,-0.06,0.04,-0.04,1.7,1,-1,5312,64,-65,4.535,0.042,-0.06,-0.055,0.042,-0.042,0.83,0.0517354810551,-0.0369399512723,0.86,0.0328609190377,-0.0337170579974,6.02559586074,4.72814973055,-3.93405317631,9.78,0.251559757861,-0.459533267865,0.974,0.049,-0.057,6.93949965664,0.602210763283,-0.602210763283,0.49115438237,0.00813664365413,-0.00813664365413,2.04905183468,0.352513038183,-0.352513038183,304.896024871,13.0897558335,-13.0897558335,0,0
1481,K02681,6878240,K02681.02,Kepler-397 b,CONFIRMED,22.2508247,0.0001496,-0.0001496,2454982.435,0.00516,-0.00516,0.0343,0.4112,-0.034,1.626,0.17,-0.17,,,,704.9,78,-78,0.02385,0.001852,-0.001354,46.77407,15.09205,-24.17671,1.78,0.3,-0.14,0.1398,,,498,,,14.57,8.51,-3.65,107,34.5,-34.5,10.588033,11.8,2,,5114,187,-167,4.637,0.032,-0.093,-0.4,0.34,-0.28,0.682,0.117,-0.051,0.736,0.098,-0.074,,,,stellar_q1_q16,15.996,14.587,14.123,13.9,False,5315.8,60,-60,4.591,0.1,-0.1,-0.06,0.04,-0.04,1.7,1,-1,5312,64,-65,4.535,0.042,-0.06,-0.055,0.042,-0.042,0.83,0.0517354810551,-0.0369399512723,0.86,0.0328609190377,-0.0337170579974,6.02559586074,4.72814973055,-3.93405317631,9.78,0.251559757861,-0.459533267865,0.974,0.049,-0.057,2.15404367746,0.224451919666,-0.224451919666,0.14732265658,0.00245944497411,-0.00245944497411,22.6987596293,3.85256921989,-3.85256921989,556.242358214,23.4430267696,-23.4430267696,0,0
1483,K02687,7202957,K02687.01,,NOT DISPOSITIONED,1.716831717,2.163E-06,-2.163E-06,2454965.031,0.00107,-0.00107,0.0321,0.3918,-0.0319,2.1026,0.0319,-0.0319,,,,61.6,1.3,-1.3,0.007152,0.000154,-0.000143,1.60962,0.24264,-0.35341,1.57,0.45,-0.63,0.0302,,,2124,,,4806.71,3968.4,-3267.1,6.306,0.951,-0.951,48.943016,58.7,2,,5895,158,-164,3.924,0.343,-0.156,0.14,0.2,-0.28,2.014,0.567,-0.808,1.241,0.23,-0.255,,,,stellar_q1_q16,10.158,9.052,8.761,8.693,False,5788.1,60,-60,4.515,0.1,-0.1,0.067,0.04,-0.04,2.3,1,-1,5779,64,-64,4.454,0.049,-0.073,0.062,0.042,-0.043,0.993,0.0833991582691,-0.055663449408,1.019,0.0330355021151,-0.0338281598672,3.54813389234,2.64175203458,-2.25792928634,9.55,0.241682645504,-0.439341412019,8.53,0.53,-0.66,0.776933322402,0.0640581253394,-0.0640581253394,0.0282432529443,0.000475469402146,-0.000475469402146,1246.17691061,210.348212597,-210.348212597,1514.11356767,63.8597481045,-63.8597481045,0,0
1484,K02687,7202957,K02687.02,,NOT DISPOSITIONED,8.16735028,1.559E-05,-1.559E-05,2454969.203,0.00153,-0.00153,0.2789,0.1465,-0.2789,3.286,0.0466,-0.0466,,,,105.4,2,-2,0.009413,0.000132,-0.000237,1.7756,0.24682,-0.45975,2.07,0.58,-0.83,0.0854,,,1263,,,601.1,496.26,-408.57,18.43,2.6,-2.6,37.65937,59.4,2,,5895,158,-164,3.924,0.343,-0.156,0.14,0.2,-0.28,2.014,0.567,-0.808,1.241,0.23,-0.255,,,,stellar_q1_q16,10.158,9.052,8.761,8.693,False,5788.1,60,-60,4.515,0.1,-0.1,0.067,0.04,-0.04,2.3,1,-1,5779,64,-64,4.454,0.049,-0.073,0.062,0.042,-0.043,0.993,0.0833991582691,-0.055663449408,1.019,0.0330355021151,-0.0338281598672,3.54813389234,2.64175203458,-2.25792928634,9.55,0.241682645504,-0.439341412019,8.53,0.53,-0.66,1.0218580735,0.0852372563845,-0.0852372563845,0.079902682885,0.00133381511723,-0.00133381511723,155.612204015,26.6330633972,-26.6330633972,900.066172142,38.313202956,-38.313202956,0,0
1486,K02694,9475552,K02694.01,Kepler-1315 b,CONFIRMED,0.84338011,8.21E-07,-8.21E-07,2454964.966,0.000802,-0.000802,0.159,0.2845,-0.159,1.4362,0.0286,-0.0286,,,,359.8,7.6,-7.6,0.016767,0.000687,-0.000272,2.49769,0.18492,-0.84066,1.57,3.48,-0.16,0.0163,,,1540,,,1329.99,14155.24,-342,4.545,0.337,-0.337,45.230865,56.3,2,,4818,142,-108,4.481,0.088,-0.885,0.56,0.3,-0.3,0.856,1.9,-0.084,0.809,0.198,-0.041,,,,stellar_q1_q16,14.975,13.33,12.808,12.684,False,4780.2,60,-60,4.446,0.1,-0.1,0.24,0.04,-0.04,2.4,1,-1,4787,65,-66,4.558,0.034,-0.027,0.228,0.042,-0.042,0.774,0.0285592436875,-0.0277241843884,0.793,0.0296064114678,-0.0263161471344,10,3.93309278759,-5.72288744705,10,0.144047529309,-0.368849321059,1.948,0.079,-0.076,1.41596810538,0.119933137303,-0.119933137303,0.0161783602514,0.000268669460472,-0.000268669460472,1070.63417861,184.890966759,-184.890966759,1457.71895824,62.592629639,-62.592629639,0,0
1487,K02694,9475552,K02694.02,,NOT DISPOSITIONED,6.56606842,1.677E-05,-1.677E-05,2454967.495,0.00204,-0.00204,0.3312,0.1,-0.3311,1.7315,0.0662,-0.0662,,,,421.8,18,-18,0.018384,0.000746,-0.000581,9.53601,3.33094,-1.88686,1.72,3.81,-0.17,0.064,,,777,,,86.27,918.19,-22.18,27.91,9.7,-9.7,19.921818,26.3,2,,4818,142,-108,4.481,0.088,-0.885,0.56,0.3,-0.3,0.856,1.9,-0.084,0.809,0.198,-0.041,,,,stellar_q1_q16,14.975,13.33,12.808,12.684,False,4780.2,60,-60,4.446,0.1,-0.1,0.24,0.04,-0.04,2.4,1,-1,4787,65,-66,4.558,0.034,-0.027,0.228,0.042,-0.042,0.774,0.0285592436875,-0.0277241843884,0.793,0.0296064114678,-0.0263161471344,10,3.93309278759,-5.72288744705,10,0.144047529309,-0.368849321059,1.948,0.079,-0.076,1.55351522889,0.13610381649,-0.13610381649,0.0635129825529,0.00104543277114,-0.00104543277114,69.5604277068,12.0123419241,-12.0123419241,735.959790397,31.6578819293,-31.6578819293,0,0
1490,K02707,5480640,K02707.01,Kepler-399 d,CONFIRMED,58.0341086,0.0002862,-0.0002862,2454971.738,0.00404,-0.00404,0.1462,0.2673,-0.1461,5.536,0.113,-0.113,,,,824.5,25,-25,0.026282,0.000775,-0.000503,3.02413,0.19551,-0.92724,1.96,0.36,-0.14,0.2615,,,392,,,5.57,3.34,-1.26,81.35,5.3,-5.3,27.793077,32.2,3,,5500,186,-153,4.62,0.04,-0.104,-0.82,0.34,-0.3,0.682,0.125,-0.047,0.707,0.087,-0.046,,,,stellar_q1_q16,14.467,13.175,12.779,12.698,False,5581.3,60,-60,4.51,0.1,-0.1,-0.091,0.04,-0.04,1.5,1,-1,5578,65,-64,4.483,0.053,-0.071,-0.085,0.043,-0.043,0.908,0.0732856438875,-0.0503863632345,0.913,0.0334279463922,-0.0334279463922,6.02559586074,3.36139517007,-3.44838069125,9.78,0.192526402901,-0.36884932106,1.507,0.091,-0.111,2.60408476785,0.217690106429,-0.217690106429,0.284690893187,0.00474669692985,-0.00474669692985,8.86397954734,1.50119545505,-1.50119545505,439.714424379,18.5659105441,-18.5659105441,0,0
1491,K02707,5480640,K02707.02,Kepler-399 b,CONFIRMED,14.42525565,9.799E-05,-9.799E-05,2454969.755,0.00541,-0.00541,0.1351,0.3063,-0.1351,3.653,0.156,-0.156,,,,218.9,15.8,-15.8,0.013543,0.000528,-0.000734,2.53138,0.3501,-0.92314,1.01,0.18,-0.07,0.1034,,,623,,,35.63,21.35,-8.04,30.31,4.2,-4.2,13.219525,18.4,3,,5500,186,-153,4.62,0.04,-0.104,-0.82,0.34,-0.3,0.682,0.125,-0.047,0.707,0.087,-0.046,,,,stellar_q1_q16,14.467,13.175,12.779,12.698,False,5581.3,60,-60,4.51,0.1,-0.1,-0.091,0.04,-0.04,1.5,1,-1,5578,65,-64,4.483,0.053,-0.071,-0.085,0.043,-0.043,0.908,0.0732856438875,-0.0503863632345,0.913,0.0334279463922,-0.0334279463922,6.02559586074,3.36139517007,-3.44838069125,9.78,0.192526402901,-0.36884932106,1.507,0.091,-0.111,1.34133187162,0.125202420862,-0.125202420862,0.112536037672,0.00187309689257,-0.00187309689257,56.6972249206,9.68976133614,-9.68976133614,699.284620312,29.7244298511,-29.7244298511,0,0
1492,K02707,5480640,K02707.03,Kepler-399 c,CONFIRMED,26.6757054,0.0001186,-0.0001186,2454983,0.004,-0.004,0.6076,0.329,-0.3939,2.666,0.132,-0.132,,,,490.2,27.3,-27.3,0.021159,0.000124,-0.001669,6.56444,7.49441,-0.02719,1.58,0.28,-0.11,0.1558,,,508,,,15.69,9.41,-3.54,62.7,23.9,-23.9,18.495121,18.7,3,,5500,186,-153,4.62,0.04,-0.104,-0.82,0.34,-0.3,0.682,0.125,-0.047,0.707,0.087,-0.046,,,,stellar_q1_q16,14.467,13.175,12.779,12.698,False,5581.3,60,-60,4.51,0.1,-0.1,-0.091,0.04,-0.04,1.5,1,-1,5578,65,-64,4.483,0.053,-0.071,-0.085,0.043,-0.043,0.908,0.0732856438875,-0.0503863632345,0.913,0.0334279463922,-0.0334279463922,6.02559586074,3.36139517007,-3.44838069125,9.78,0.192526402901,-0.36884932106,1.507,0.091,-0.111,2.09641483099,0.191175586367,-0.191175586367,0.169543312058,0.00283830305931,-0.00283830305931,24.9961057946,4.27249839657,-4.27249839657,569.812030941,24.3165866553,-24.3165866553,0,0
1493,K02711,5272233,K02711.02,Kepler-400 c,CONFIRMED,17.34088462,8.292E-05,-8.292E-05,2454971.966,0.00418,-0.00418,0.1706,0.2731,-0.1706,3.465,0.121,-0.121,,,,170.8,8.2,-8.2,0.011989,0.000452,-0.000383,3.49044,0.40787,-1.20971,1.5,0.83,-0.2,0.1343,,,786,,,90.17,148.69,-30.16,38.14,4.5,-4.5,16.817104,22.4,2,,6099,146,-190,4.35,0.098,-0.315,0,0.21,-0.3,1.146,0.633,-0.15,1.07,0.252,-0.119,,,,stellar_q1_q16,13.642,12.566,12.289,12.296,False,5950,60,-60,4.484,0.1,-0.1,0.098,0.04,-0.04,4,1,-1,5941,66,-63,4.422,0.048,-0.075,0.089,0.043,-0.041,1.061,0.0963653900527,-0.0608217757057,1.083,0.0346143842932,-0.0346143842932,2.69153480393,2.00397385222,-1.6898148828,9.43,0.241682645504,-0.429253689359,1.494,0.094,-0.122,1.3894772365,0.12299122082,-0.12299122082,0.134707764136,0.00224369358699,-0.00224369358699,69.8063600623,11.9402083251,-11.9402083251,736.609429962,31.3931207281,-31.3931207281,0,0
1494,K02711,5272233,K02711.01,Kepler-400 b,CONFIRMED,9.02439889,2.597E-05,-2.597E-05,2454966.539,0.00227,-0.00227,0.2158,0.2139,-0.2157,3.1419,0.0644,-0.0644,,,,214.9,6.5,-6.5,0.013472,0.000336,-0.000326,2.38563,0.29203,-0.74979,1.69,0.93,-0.22,0.0869,,,977,,,215.36,355.13,-72.03,21.74,2.7,-2.7,26.197567,36.8,2,,6099,146,-190,4.35,0.098,-0.315,0,0.21,-0.3,1.146,0.633,-0.15,1.07,0.252,-0.119,,,,stellar_q1_q16,13.642,12.566,12.289,12.296,False,5950,60,-60,4.484,0.1,-0.1,0.098,0.04,-0.04,4,1,-1,5941,66,-63,4.422,0.048,-0.075,0.089,0.043,-0.041,1.061,0.0963653900527,-0.0608217757057,1.083,0.0346143842932,-0.0346143842932,2.69153480393,2.00397385222,-1.6898148828,9.43,0.241682645504,-0.429253689359,1.494,0.094,-0.122,1.56104968918,0.130589713372,-0.130589713372,0.087155287125,0.00144884743231,-0.00144884743231,166.781403711,28.1047999787,-28.1047999787,915.799563748,38.5605821708,-38.5605821708,0,0
